,Folds
840,1.2.276.0.7230010.3.1.4.8323329.10489.1517875223.924987
841,1.2.276.0.7230010.3.1.4.8323329.3356.1517875177.451942
842,1.2.276.0.7230010.3.1.4.8323329.2248.1517875171.801334
843,1.2.276.0.7230010.3.1.4.8323329.14140.1517875249.807509
844,1.2.276.0.7230010.3.1.4.8323329.3817.1517875179.622569
845,1.2.276.0.7230010.3.1.4.8323329.2788.1517875174.748053
846,1.2.276.0.7230010.3.1.4.8323329.31795.1517875156.892310
847,1.2.276.0.7230010.3.1.4.8323329.12140.1517875237.634506
848,1.2.276.0.7230010.3.1.4.8323329.10198.1517875222.594581
849,1.2.276.0.7230010.3.1.4.8323329.3064.1517875175.854655
850,1.2.276.0.7230010.3.1.4.8323329.3390.1517875177.625739
851,1.2.276.0.7230010.3.1.4.8323329.1401.1517875167.558474
852,1.2.276.0.7230010.3.1.4.8323329.4565.1517875183.514561
853,1.2.276.0.7230010.3.1.4.8323329.13137.1517875243.840686
854,1.2.276.0.7230010.3.1.4.8323329.14570.1517875252.754464
855,1.2.276.0.7230010.3.1.4.8323329.13635.1517875246.970478
856,1.2.276.0.7230010.3.1.4.8323329.2877.1517875175.180317
857,1.2.276.0.7230010.3.1.4.8323329.3002.1517875175.620479
858,1.2.276.0.7230010.3.1.4.8323329.2394.1517875172.523534
859,1.2.276.0.7230010.3.1.4.8323329.31959.1517875157.707879
860,1.2.276.0.7230010.3.1.4.8323329.4063.1517875180.919157
861,1.2.276.0.7230010.3.1.4.8323329.3942.1517875180.238244
862,1.2.276.0.7230010.3.1.4.8323329.2168.1517875171.441558
863,1.2.276.0.7230010.3.1.4.8323329.1682.1517875168.902631
864,1.2.276.0.7230010.3.1.4.8323329.11930.1517875236.508233
865,1.2.276.0.7230010.3.1.4.8323329.11312.1517875232.275811
866,1.2.276.0.7230010.3.1.4.8323329.10491.1517875223.932549
867,1.2.276.0.7230010.3.1.4.8323329.12838.1517875242.100979
868,1.2.276.0.7230010.3.1.4.8323329.2631.1517875173.800967
869,1.2.276.0.7230010.3.1.4.8323329.11278.1517875232.98681
870,1.2.276.0.7230010.3.1.4.8323329.3778.1517875179.386487
871,1.2.276.0.7230010.3.1.4.8323329.32271.1517875159.320013
872,1.2.276.0.7230010.3.1.4.8323329.10724.1517875225.304992
873,1.2.276.0.7230010.3.1.4.8323329.1257.1517875166.994874
874,1.2.276.0.7230010.3.1.4.8323329.3114.1517875176.178011
875,1.2.276.0.7230010.3.1.4.8323329.10840.1517875225.892114
876,1.2.276.0.7230010.3.1.4.8323329.12409.1517875238.370
877,1.2.276.0.7230010.3.1.4.8323329.13773.1517875247.854340
878,1.2.276.0.7230010.3.1.4.8323329.3319.1517875177.244138
879,1.2.276.0.7230010.3.1.4.8323329.10551.1517875224.237339
880,1.2.276.0.7230010.3.1.4.8323329.4945.1517875185.597128
881,1.2.276.0.7230010.3.1.4.8323329.32095.1517875158.398013
882,1.2.276.0.7230010.3.1.4.8323329.1977.1517875170.515538
883,1.2.276.0.7230010.3.1.4.8323329.2717.1517875174.209409
884,1.2.276.0.7230010.3.1.4.8323329.13030.1517875243.187504
885,1.2.276.0.7230010.3.1.4.8323329.12093.1517875237.343630
886,1.2.276.0.7230010.3.1.4.8323329.11462.1517875233.57314
887,1.2.276.0.7230010.3.1.4.8323329.357.1517875162.533920
888,1.2.276.0.7230010.3.1.4.8323329.1613.1517875168.593644
889,1.2.276.0.7230010.3.1.4.8323329.5743.1517875190.76572
890,1.2.276.0.7230010.3.1.4.8323329.11762.1517875234.651791
891,1.2.276.0.7230010.3.1.4.8323329.13010.1517875243.42667
892,1.2.276.0.7230010.3.1.4.8323329.2833.1517875174.962280
893,1.2.276.0.7230010.3.1.4.8323329.3562.1517875178.428087
894,1.2.276.0.7230010.3.1.4.8323329.10051.1517875221.752712
895,1.2.276.0.7230010.3.1.4.8323329.4479.1517875183.79555
896,1.2.276.0.7230010.3.1.4.8323329.4699.1517875184.191827
897,1.2.276.0.7230010.3.1.4.8323329.3484.1517875178.38433
898,1.2.276.0.7230010.3.1.4.8323329.10819.1517875225.772223
899,1.2.276.0.7230010.3.1.4.8323329.2989.1517875175.570244
900,1.2.276.0.7230010.3.1.4.8323329.2577.1517875173.564853
901,1.2.276.0.7230010.3.1.4.8323329.14424.1517875252.51668
902,1.2.276.0.7230010.3.1.4.8323329.1328.1517875167.265504
903,1.2.276.0.7230010.3.1.4.8323329.3309.1517875177.186098
904,1.2.276.0.7230010.3.1.4.8323329.5119.1517875186.494944
905,1.2.276.0.7230010.3.1.4.8323329.11197.1517875231.668774
906,1.2.276.0.7230010.3.1.4.8323329.12193.1517875237.908516
907,1.2.276.0.7230010.3.1.4.8323329.32607.1517875161.452804
908,1.2.276.0.7230010.3.1.4.8323329.31843.1517875157.107636
909,1.2.276.0.7230010.3.1.4.8323329.11169.1517875231.502276
910,1.2.276.0.7230010.3.1.4.8323329.10555.1517875224.248770
911,1.2.276.0.7230010.3.1.4.8323329.316.1517875162.351639
912,1.2.276.0.7230010.3.1.4.8323329.12301.1517875238.453250
913,1.2.276.0.7230010.3.1.4.8323329.2414.1517875172.609993
914,1.2.276.0.7230010.3.1.4.8323329.3127.1517875176.245752
915,1.2.276.0.7230010.3.1.4.8323329.11904.1517875236.378676
916,1.2.276.0.7230010.3.1.4.8323329.1396.1517875167.537609
917,1.2.276.0.7230010.3.1.4.8323329.32446.1517875160.648226
918,1.2.276.0.7230010.3.1.4.8323329.13867.1517875248.389781
919,1.2.276.0.7230010.3.1.4.8323329.5001.1517875185.915949
920,1.2.276.0.7230010.3.1.4.8323329.10475.1517875223.869933
921,1.2.276.0.7230010.3.1.4.8323329.12138.1517875237.639625
922,1.2.276.0.7230010.3.1.4.8323329.5432.1517875188.91693
923,1.2.276.0.7230010.3.1.4.8323329.14365.1517875251.771891
924,1.2.276.0.7230010.3.1.4.8323329.11431.1517875232.910638
925,1.2.276.0.7230010.3.1.4.8323329.4999.1517875185.908948
926,1.2.276.0.7230010.3.1.4.8323329.10168.1517875222.448105
927,1.2.276.0.7230010.3.1.4.8323329.10837.1517875225.855484
928,1.2.276.0.7230010.3.1.4.8323329.10334.1517875223.206651
929,1.2.276.0.7230010.3.1.4.8323329.3120.1517875176.194354
930,1.2.276.0.7230010.3.1.4.8323329.14543.1517875252.626463
931,1.2.276.0.7230010.3.1.4.8323329.11669.1517875234.229971
932,1.2.276.0.7230010.3.1.4.8323329.32306.1517875159.797564
933,1.2.276.0.7230010.3.1.4.8323329.12682.1517875241.143738
934,1.2.276.0.7230010.3.1.4.8323329.4010.1517875180.625998
935,1.2.276.0.7230010.3.1.4.8323329.32143.1517875158.666469
936,1.2.276.0.7230010.3.1.4.8323329.13487.1517875245.543110
937,1.2.276.0.7230010.3.1.4.8323329.32448.1517875160.653306
938,1.2.276.0.7230010.3.1.4.8323329.4600.1517875183.673399
939,1.2.276.0.7230010.3.1.4.8323329.1590.1517875168.517088
940,1.2.276.0.7230010.3.1.4.8323329.13399.1517875245.150266
941,1.2.276.0.7230010.3.1.4.8323329.1497.1517875168.106306
942,1.2.276.0.7230010.3.1.4.8323329.10578.1517875224.387222
943,1.2.276.0.7230010.3.1.4.8323329.12815.1517875241.980169
944,1.2.276.0.7230010.3.1.4.8323329.10662.1517875224.938011
945,1.2.276.0.7230010.3.1.4.8323329.5350.1517875187.732471
946,1.2.276.0.7230010.3.1.4.8323329.456.1517875163.29798
947,1.2.276.0.7230010.3.1.4.8323329.4555.1517875183.423242
948,1.2.276.0.7230010.3.1.4.8323329.12485.1517875239.347515
949,1.2.276.0.7230010.3.1.4.8323329.13954.1517875248.825121
950,1.2.276.0.7230010.3.1.4.8323329.10254.1517875222.852517
951,1.2.276.0.7230010.3.1.4.8323329.13508.1517875245.795841
952,1.2.276.0.7230010.3.1.4.8323329.3732.1517875179.193151
953,1.2.276.0.7230010.3.1.4.8323329.3593.1517875178.609601
954,1.2.276.0.7230010.3.1.4.8323329.31945.1517875157.628055
955,1.2.276.0.7230010.3.1.4.8323329.11473.1517875233.105977
956,1.2.276.0.7230010.3.1.4.8323329.5327.1517875187.638637
957,1.2.276.0.7230010.3.1.4.8323329.11698.1517875234.361646
958,1.2.276.0.7230010.3.1.4.8323329.13294.1517875244.543387
959,1.2.276.0.7230010.3.1.4.8323329.13084.1517875243.528738
960,1.2.276.0.7230010.3.1.4.8323329.2578.1517875173.565360
961,1.2.276.0.7230010.3.1.4.8323329.1376.1517875167.447303
962,1.2.276.0.7230010.3.1.4.8323329.4957.1517875185.681426
963,1.2.276.0.7230010.3.1.4.8323329.31802.1517875156.926127
964,1.2.276.0.7230010.3.1.4.8323329.3424.1517875177.790867
965,1.2.276.0.7230010.3.1.4.8323329.1410.1517875167.621712
966,1.2.276.0.7230010.3.1.4.8323329.11377.1517875232.682384
967,1.2.276.0.7230010.3.1.4.8323329.12807.1517875241.947085
968,1.2.276.0.7230010.3.1.4.8323329.13872.1517875248.424150
969,1.2.276.0.7230010.3.1.4.8323329.12097.1517875237.372856
970,1.2.276.0.7230010.3.1.4.8323329.4408.1517875182.693550
971,1.2.276.0.7230010.3.1.4.8323329.31828.1517875157.72204
972,1.2.276.0.7230010.3.1.4.8323329.4190.1517875181.595113
973,1.2.276.0.7230010.3.1.4.8323329.11011.1517875229.491431
974,1.2.276.0.7230010.3.1.4.8323329.11198.1517875231.678386
975,1.2.276.0.7230010.3.1.4.8323329.5496.1517875188.496546
976,1.2.276.0.7230010.3.1.4.8323329.5354.1517875187.737031
977,1.2.276.0.7230010.3.1.4.8323329.13025.1517875243.155983
978,1.2.276.0.7230010.3.1.4.8323329.520.1517875163.292114
979,1.2.276.0.7230010.3.1.4.8323329.11865.1517875236.84943
980,1.2.276.0.7230010.3.1.4.8323329.14454.1517875252.187556
981,1.2.276.0.7230010.3.1.4.8323329.5070.1517875186.277826
982,1.2.276.0.7230010.3.1.4.8323329.10516.1517875224.62049
983,1.2.276.0.7230010.3.1.4.8323329.10101.1517875222.86863
984,1.2.276.0.7230010.3.1.4.8323329.11677.1517875234.262218
985,1.2.276.0.7230010.3.1.4.8323329.4352.1517875182.434551
986,1.2.276.0.7230010.3.1.4.8323329.11951.1517875236.605172
987,1.2.276.0.7230010.3.1.4.8323329.31882.1517875157.307899
988,1.2.276.0.7230010.3.1.4.8323329.31889.1517875157.337314
989,1.2.276.0.7230010.3.1.4.8323329.2392.1517875172.508462
990,1.2.276.0.7230010.3.1.4.8323329.3560.1517875178.425406
991,1.2.276.0.7230010.3.1.4.8323329.3687.1517875178.994616
992,1.2.276.0.7230010.3.1.4.8323329.32076.1517875158.310959
993,1.2.276.0.7230010.3.1.4.8323329.338.1517875162.455978
994,1.2.276.0.7230010.3.1.4.8323329.14119.1517875249.711195
995,1.2.276.0.7230010.3.1.4.8323329.10380.1517875223.444038
996,1.2.276.0.7230010.3.1.4.8323329.1739.1517875169.194352
997,1.2.276.0.7230010.3.1.4.8323329.5649.1517875189.300885
998,1.2.276.0.7230010.3.1.4.8323329.13440.1517875245.328190
999,1.2.276.0.7230010.3.1.4.8323329.4264.1517875182.14746
1000,1.2.276.0.7230010.3.1.4.8323329.12836.1517875242.91894
1001,1.2.276.0.7230010.3.1.4.8323329.11417.1517875232.837282
1002,1.2.276.0.7230010.3.1.4.8323329.4583.1517875183.600645
1003,1.2.276.0.7230010.3.1.4.8323329.11522.1517875233.347581
1004,1.2.276.0.7230010.3.1.4.8323329.13219.1517875244.190156
1005,1.2.276.0.7230010.3.1.4.8323329.4531.1517875183.326617
1006,1.2.276.0.7230010.3.1.4.8323329.11983.1517875236.762310
1007,1.2.276.0.7230010.3.1.4.8323329.14247.1517875250.419853
1008,1.2.276.0.7230010.3.1.4.8323329.2581.1517875173.594806
1009,1.2.276.0.7230010.3.1.4.8323329.14272.1517875250.512711
1010,1.2.276.0.7230010.3.1.4.8323329.12555.1517875239.694138
1011,1.2.276.0.7230010.3.1.4.8323329.11187.1517875231.620018
1012,1.2.276.0.7230010.3.1.4.8323329.13911.1517875248.626599
1013,1.2.276.0.7230010.3.1.4.8323329.3101.1517875176.110249
1014,1.2.276.0.7230010.3.1.4.8323329.4025.1517875180.707076
1015,1.2.276.0.7230010.3.1.4.8323329.13090.1517875243.547688
1016,1.2.276.0.7230010.3.1.4.8323329.2320.1517875172.159451
1017,1.2.276.0.7230010.3.1.4.8323329.3314.1517875177.207552
1018,1.2.276.0.7230010.3.1.4.8323329.1116.1517875166.388852
1019,1.2.276.0.7230010.3.1.4.8323329.32337.1517875160.100967
1020,1.2.276.0.7230010.3.1.4.8323329.1928.1517875170.284765
1021,1.2.276.0.7230010.3.1.4.8323329.4750.1517875184.571199
1022,1.2.276.0.7230010.3.1.4.8323329.14136.1517875249.800377
1023,1.2.276.0.7230010.3.1.4.8323329.4756.1517875184.614331
1024,1.2.276.0.7230010.3.1.4.8323329.11056.1517875230.475630
1025,1.2.276.0.7230010.3.1.4.8323329.1402.1517875167.562778
1026,1.2.276.0.7230010.3.1.4.8323329.1326.1517875167.247930
1027,1.2.276.0.7230010.3.1.4.8323329.11280.1517875232.119315
1028,1.2.276.0.7230010.3.1.4.8323329.5193.1517875186.903973
1029,1.2.276.0.7230010.3.1.4.8323329.12913.1517875242.508426
1030,1.2.276.0.7230010.3.1.4.8323329.4575.1517875183.570056
1031,1.2.276.0.7230010.3.1.4.8323329.3233.1517875176.774043
1032,1.2.276.0.7230010.3.1.4.8323329.4334.1517875182.338245
1033,1.2.276.0.7230010.3.1.4.8323329.3685.1517875178.988827
1034,1.2.276.0.7230010.3.1.4.8323329.10674.1517875224.997553
1035,1.2.276.0.7230010.3.1.4.8323329.4892.1517875185.287260
1036,1.2.276.0.7230010.3.1.4.8323329.10104.1517875222.109785
1037,1.2.276.0.7230010.3.1.4.8323329.3893.1517875180.3845
1038,1.2.276.0.7230010.3.1.4.8323329.14208.1517875250.235657
1039,1.2.276.0.7230010.3.1.4.8323329.2971.1517875175.504411
1040,1.2.276.0.7230010.3.1.4.8323329.2055.1517875170.929507
1041,1.2.276.0.7230010.3.1.4.8323329.12312.1517875238.503678
1042,1.2.276.0.7230010.3.1.4.8323329.14483.1517875252.319297
1043,1.2.276.0.7230010.3.1.4.8323329.13112.1517875243.689787
1044,1.2.276.0.7230010.3.1.4.8323329.12929.1517875242.577350
1045,1.2.276.0.7230010.3.1.4.8323329.32729.1517875162.11706
1046,1.2.276.0.7230010.3.1.4.8323329.3715.1517875179.123946
1047,1.2.276.0.7230010.3.1.4.8323329.3530.1517875178.249137
1048,1.2.276.0.7230010.3.1.4.8323329.11535.1517875233.453088
1049,1.2.276.0.7230010.3.1.4.8323329.13516.1517875246.398635
1050,1.2.276.0.7230010.3.1.4.8323329.3997.1517875180.565105
1051,1.2.276.0.7230010.3.1.4.8323329.2537.1517875173.253643
1052,1.2.276.0.7230010.3.1.4.8323329.32587.1517875161.369831
1053,1.2.276.0.7230010.3.1.4.8323329.5364.1517875187.784611
1054,1.2.276.0.7230010.3.1.4.8323329.11399.1517875232.775791
1055,1.2.276.0.7230010.3.1.4.8323329.14133.1517875249.781331
1056,1.2.276.0.7230010.3.1.4.8323329.12882.1517875242.350010
1057,1.2.276.0.7230010.3.1.4.8323329.3141.1517875176.294054
1058,1.2.276.0.7230010.3.1.4.8323329.11739.1517875234.540371
1059,1.2.276.0.7230010.3.1.4.8323329.11781.1517875234.774593
1060,1.2.276.0.7230010.3.1.4.8323329.12890.1517875242.395072
1061,1.2.276.0.7230010.3.1.4.8323329.1560.1517875168.414537
1062,1.2.276.0.7230010.3.1.4.8323329.10708.1517875225.188247
1063,1.2.276.0.7230010.3.1.4.8323329.1087.1517875166.274989
1064,1.2.276.0.7230010.3.1.4.8323329.10621.1517875224.576628
1065,1.2.276.0.7230010.3.1.4.8323329.12261.1517875238.275944
1066,1.2.276.0.7230010.3.1.4.8323329.10265.1517875222.899187
1067,1.2.276.0.7230010.3.1.4.8323329.14503.1517875252.422268
1068,1.2.276.0.7230010.3.1.4.8323329.14409.1517875251.955814
1069,1.2.276.0.7230010.3.1.4.8323329.5235.1517875187.117250
1070,1.2.276.0.7230010.3.1.4.8323329.11403.1517875232.786094
1071,1.2.276.0.7230010.3.1.4.8323329.5590.1517875188.926003
1072,1.2.276.0.7230010.3.1.4.8323329.4791.1517875184.817101
1073,1.2.276.0.7230010.3.1.4.8323329.564.1517875163.450861
1074,1.2.276.0.7230010.3.1.4.8323329.14389.1517875251.867292
1075,1.2.276.0.7230010.3.1.4.8323329.1399.1517875167.554758
1076,1.2.276.0.7230010.3.1.4.8323329.3614.1517875178.690994
1077,1.2.276.0.7230010.3.1.4.8323329.446.1517875162.978336
1078,1.2.276.0.7230010.3.1.4.8323329.32559.1517875161.194432
1079,1.2.276.0.7230010.3.1.4.8323329.32485.1517875160.822981
1080,1.2.276.0.7230010.3.1.4.8323329.5400.1517875187.939667
1081,1.2.276.0.7230010.3.1.4.8323329.14522.1517875252.511859
1082,1.2.276.0.7230010.3.1.4.8323329.12376.1517875238.871111
1083,1.2.276.0.7230010.3.1.4.8323329.31806.1517875156.943734
1084,1.2.276.0.7230010.3.1.4.8323329.1215.1517875166.817758
1085,1.2.276.0.7230010.3.1.4.8323329.473.1517875163.101438
1086,1.2.276.0.7230010.3.1.4.8323329.3934.1517875180.205017
1087,1.2.276.0.7230010.3.1.4.8323329.10978.1517875229.7960
1088,1.2.276.0.7230010.3.1.4.8323329.13720.1517875247.380444
1089,1.2.276.0.7230010.3.1.4.8323329.4622.1517875183.785481
1090,1.2.276.0.7230010.3.1.4.8323329.2267.1517875171.867949
1091,1.2.276.0.7230010.3.1.4.8323329.3656.1517875178.849435
1092,1.2.276.0.7230010.3.1.4.8323329.13062.1517875243.359516
1093,1.2.276.0.7230010.3.1.4.8323329.1658.1517875168.791095
1094,1.2.276.0.7230010.3.1.4.8323329.1138.1517875166.441012
1095,1.2.276.0.7230010.3.1.4.8323329.4272.1517875182.53044
1096,1.2.276.0.7230010.3.1.4.8323329.5629.1517875189.189890
1097,1.2.276.0.7230010.3.1.4.8323329.5032.1517875186.53508
1098,1.2.276.0.7230010.3.1.4.8323329.12609.1517875240.109915
1099,1.2.276.0.7230010.3.1.4.8323329.10834.1517875225.849835
1100,1.2.276.0.7230010.3.1.4.8323329.32698.1517875161.880118
1101,1.2.276.0.7230010.3.1.4.8323329.13238.1517875244.290278
1102,1.2.276.0.7230010.3.1.4.8323329.12802.1517875241.934506
1103,1.2.276.0.7230010.3.1.4.8323329.11578.1517875233.705534
1104,1.2.276.0.7230010.3.1.4.8323329.453.1517875163.10656
1105,1.2.276.0.7230010.3.1.4.8323329.11381.1517875232.704497
1106,1.2.276.0.7230010.3.1.4.8323329.10792.1517875225.646412
1107,1.2.276.0.7230010.3.1.4.8323329.13172.1517875243.989932
1108,1.2.276.0.7230010.3.1.4.8323329.2903.1517875175.298467
1109,1.2.276.0.7230010.3.1.4.8323329.3146.1517875176.316105
1110,1.2.276.0.7230010.3.1.4.8323329.1685.1517875168.916501
1111,1.2.276.0.7230010.3.1.4.8323329.10514.1517875224.42928
1112,1.2.276.0.7230010.3.1.4.8323329.10875.1517875226.72338
1113,1.2.276.0.7230010.3.1.4.8323329.13115.1517875243.702619
1114,1.2.276.0.7230010.3.1.4.8323329.10091.1517875221.931187
1115,1.2.276.0.7230010.3.1.4.8323329.12299.1517875238.450255
1116,1.2.276.0.7230010.3.1.4.8323329.2280.1517875171.916982
1117,1.2.276.0.7230010.3.1.4.8323329.4372.1517875182.544759
1118,1.2.276.0.7230010.3.1.4.8323329.1945.1517875170.367902
1119,1.2.276.0.7230010.3.1.4.8323329.4105.1517875181.139566
1120,1.2.276.0.7230010.3.1.4.8323329.3218.1517875176.673694
1121,1.2.276.0.7230010.3.1.4.8323329.5789.1517875190.643990
1122,1.2.276.0.7230010.3.1.4.8323329.3090.1517875176.48926
1123,1.2.276.0.7230010.3.1.4.8323329.14327.1517875251.328864
1124,1.2.276.0.7230010.3.1.4.8323329.32688.1517875161.809571
1125,1.2.276.0.7230010.3.1.4.8323329.4513.1517875183.232798
1126,1.2.276.0.7230010.3.1.4.8323329.1996.1517875170.620569
1127,1.2.276.0.7230010.3.1.4.8323329.32216.1517875159.54881
1128,1.2.276.0.7230010.3.1.4.8323329.5516.1517875188.610807
1129,1.2.276.0.7230010.3.1.4.8323329.5079.1517875186.318455
1130,1.2.276.0.7230010.3.1.4.8323329.3426.1517875177.797470
1131,1.2.276.0.7230010.3.1.4.8323329.3105.1517875176.124577
1132,1.2.276.0.7230010.3.1.4.8323329.31899.1517875157.383761
1133,1.2.276.0.7230010.3.1.4.8323329.5745.1517875190.95784
1134,1.2.276.0.7230010.3.1.4.8323329.3033.1517875175.734298
1135,1.2.276.0.7230010.3.1.4.8323329.13756.1517875247.746525
1136,1.2.276.0.7230010.3.1.4.8323329.12685.1517875241.168809
1137,1.2.276.0.7230010.3.1.4.8323329.3493.1517875178.76374
1138,1.2.276.0.7230010.3.1.4.8323329.12122.1517875237.485883
1139,1.2.276.0.7230010.3.1.4.8323329.3394.1517875177.646360
1140,1.2.276.0.7230010.3.1.4.8323329.32393.1517875160.370914
1141,1.2.276.0.7230010.3.1.4.8323329.4689.1517875184.124181
1142,1.2.276.0.7230010.3.1.4.8323329.14386.1517875251.844308
1143,1.2.276.0.7230010.3.1.4.8323329.11170.1517875231.513015
1144,1.2.276.0.7230010.3.1.4.8323329.13312.1517875244.606344
1145,1.2.276.0.7230010.3.1.4.8323329.1275.1517875167.76823
1146,1.2.276.0.7230010.3.1.4.8323329.4429.1517875182.835395
1147,1.2.276.0.7230010.3.1.4.8323329.10664.1517875224.946594
1148,1.2.276.0.7230010.3.1.4.8323329.1452.1517875167.861316
1149,1.2.276.0.7230010.3.1.4.8323329.5120.1517875186.494902
1150,1.2.276.0.7230010.3.1.4.8323329.5118.1517875186.491101
1151,1.2.276.0.7230010.3.1.4.8323329.3186.1517875176.491692
1152,1.2.276.0.7230010.3.1.4.8323329.5547.1517875188.747980
1153,1.2.276.0.7230010.3.1.4.8323329.12971.1517875242.799125
1154,1.2.276.0.7230010.3.1.4.8323329.3165.1517875176.394903
1155,1.2.276.0.7230010.3.1.4.8323329.13055.1517875243.331138
1156,1.2.276.0.7230010.3.1.4.8323329.12733.1517875241.532020
1157,1.2.276.0.7230010.3.1.4.8323329.12808.1517875241.965981
1158,1.2.276.0.7230010.3.1.4.8323329.32396.1517875160.390962
1159,1.2.276.0.7230010.3.1.4.8323329.14340.1517875251.405735
1160,1.2.276.0.7230010.3.1.4.8323329.5199.1517875186.924502
1161,1.2.276.0.7230010.3.1.4.8323329.3005.1517875175.651884
1162,1.2.276.0.7230010.3.1.4.8323329.3745.1517875179.256119
1163,1.2.276.0.7230010.3.1.4.8323329.32748.1517875162.147879
1164,1.2.276.0.7230010.3.1.4.8323329.32671.1517875161.738157
1165,1.2.276.0.7230010.3.1.4.8323329.12111.1517875237.434414
1166,1.2.276.0.7230010.3.1.4.8323329.4530.1517875183.330587
1167,1.2.276.0.7230010.3.1.4.8323329.13884.1517875248.478629
1168,1.2.276.0.7230010.3.1.4.8323329.2142.1517875171.344422
1169,1.2.276.0.7230010.3.1.4.8323329.10517.1517875224.67179
1170,1.2.276.0.7230010.3.1.4.8323329.10416.1517875223.611323
1171,1.2.276.0.7230010.3.1.4.8323329.3031.1517875175.737392
1172,1.2.276.0.7230010.3.1.4.8323329.13348.1517875244.755157
1173,1.2.276.0.7230010.3.1.4.8323329.12868.1517875242.256715
1174,1.2.276.0.7230010.3.1.4.8323329.3066.1517875175.875110
1175,1.2.276.0.7230010.3.1.4.8323329.14600.1517875252.965818
1176,1.2.276.0.7230010.3.1.4.8323329.10010.1517875220.972783
1177,1.2.276.0.7230010.3.1.4.8323329.3460.1517875177.931630
1178,1.2.276.0.7230010.3.1.4.8323329.14076.1517875249.522912
1179,1.2.276.0.7230010.3.1.4.8323329.3271.1517875177.3391
1180,1.2.276.0.7230010.3.1.4.8323329.3643.1517875178.799075
1181,1.2.276.0.7230010.3.1.4.8323329.3269.1517875176.995164
1182,1.2.276.0.7230010.3.1.4.8323329.5020.1517875185.984691
1183,1.2.276.0.7230010.3.1.4.8323329.5033.1517875186.65409
1184,1.2.276.0.7230010.3.1.4.8323329.4384.1517875182.608894
1185,1.2.276.0.7230010.3.1.4.8323329.10799.1517875225.673201
1186,1.2.276.0.7230010.3.1.4.8323329.5648.1517875189.294294
1187,1.2.276.0.7230010.3.1.4.8323329.4654.1517875184.17340
1188,1.2.276.0.7230010.3.1.4.8323329.32079.1517875158.329858
1189,1.2.276.0.7230010.3.1.4.8323329.11282.1517875232.120785
1190,1.2.276.0.7230010.3.1.4.8323329.11043.1517875230.64239
1191,1.2.276.0.7230010.3.1.4.8323329.11480.1517875233.143118
1192,1.2.276.0.7230010.3.1.4.8323329.4716.1517875184.276209
1193,1.2.276.0.7230010.3.1.4.8323329.4422.1517875182.781330
1194,1.2.276.0.7230010.3.1.4.8323329.4921.1517875185.476270
1195,1.2.276.0.7230010.3.1.4.8323329.13840.1517875248.234913
1196,1.2.276.0.7230010.3.1.4.8323329.3793.1517875179.441128
1197,1.2.276.0.7230010.3.1.4.8323329.13349.1517875244.753605
1198,1.2.276.0.7230010.3.1.4.8323329.10962.1517875228.681949
1199,1.2.276.0.7230010.3.1.4.8323329.5598.1517875188.965313
1200,1.2.276.0.7230010.3.1.4.8323329.1286.1517875167.138303
1201,1.2.276.0.7230010.3.1.4.8323329.11146.1517875231.400779
1202,1.2.276.0.7230010.3.1.4.8323329.11907.1517875236.406200
1203,1.2.276.0.7230010.3.1.4.8323329.13847.1517875248.270839
1204,1.2.276.0.7230010.3.1.4.8323329.11041.1517875230.43833
1205,1.2.276.0.7230010.3.1.4.8323329.4780.1517875184.742073
1206,1.2.276.0.7230010.3.1.4.8323329.11589.1517875233.761333
1207,1.2.276.0.7230010.3.1.4.8323329.11155.1517875231.450190
1208,1.2.276.0.7230010.3.1.4.8323329.10162.1517875222.412421
1209,1.2.276.0.7230010.3.1.4.8323329.3313.1517875177.205015
1210,1.2.276.0.7230010.3.1.4.8323329.13722.1517875247.384355
1211,1.2.276.0.7230010.3.1.4.8323329.13443.1517875245.354155
1212,1.2.276.0.7230010.3.1.4.8323329.2281.1517875171.929306
1213,1.2.276.0.7230010.3.1.4.8323329.3433.1517875177.828583
1214,1.2.276.0.7230010.3.1.4.8323329.11460.1517875233.41334
1215,1.2.276.0.7230010.3.1.4.8323329.3508.1517875178.152185
1216,1.2.276.0.7230010.3.1.4.8323329.32089.1517875158.374727
1217,1.2.276.0.7230010.3.1.4.8323329.10476.1517875223.875757
1218,1.2.276.0.7230010.3.1.4.8323329.12505.1517875239.442564
1219,1.2.276.0.7230010.3.1.4.8323329.11543.1517875233.530577
1220,1.2.276.0.7230010.3.1.4.8323329.4108.1517875181.158353
1221,1.2.276.0.7230010.3.1.4.8323329.5411.1517875187.977062
1222,1.2.276.0.7230010.3.1.4.8323329.3491.1517875178.74917
1223,1.2.276.0.7230010.3.1.4.8323329.32516.1517875160.956624
1224,1.2.276.0.7230010.3.1.4.8323329.12382.1517875238.894201
1225,1.2.276.0.7230010.3.1.4.8323329.11725.1517875234.497613
1226,1.2.276.0.7230010.3.1.4.8323329.2654.1517875173.901803
1227,1.2.276.0.7230010.3.1.4.8323329.2979.1517875175.542645
1228,1.2.276.0.7230010.3.1.4.8323329.31800.1517875156.922352
1229,1.2.276.0.7230010.3.1.4.8323329.3194.1517875176.539150
1230,1.2.276.0.7230010.3.1.4.8323329.5625.1517875189.165708
1231,1.2.276.0.7230010.3.1.4.8323329.1086.1517875166.262172
1232,1.2.276.0.7230010.3.1.4.8323329.13802.1517875248.15364
