,Folds
2892,1.2.276.0.7230010.3.1.4.8323329.13367.1517875244.868818
2893,1.2.276.0.7230010.3.1.4.8323329.2209.1517875171.648280
2894,1.2.276.0.7230010.3.1.4.8323329.3939.1517875180.226049
2895,1.2.276.0.7230010.3.1.4.8323329.2775.1517875174.639059
2896,1.2.276.0.7230010.3.1.4.8323329.10353.1517875223.323222
2897,1.2.276.0.7230010.3.1.4.8323329.1993.1517875170.610574
2898,1.2.276.0.7230010.3.1.4.8323329.11679.1517875234.275199
2899,1.2.276.0.7230010.3.1.4.8323329.5795.1517875190.759172
2900,1.2.276.0.7230010.3.1.4.8323329.4123.1517875181.220015
2901,1.2.276.0.7230010.3.1.4.8323329.4997.1517875185.898581
2902,1.2.276.0.7230010.3.1.4.8323329.13449.1517875245.369918
2903,1.2.276.0.7230010.3.1.4.8323329.1346.1517875167.332993
2904,1.2.276.0.7230010.3.1.4.8323329.5345.1517875187.698327
2905,1.2.276.0.7230010.3.1.4.8323329.13272.1517875244.445913
2906,1.2.276.0.7230010.3.1.4.8323329.10005.1517875220.958951
2907,1.2.276.0.7230010.3.1.4.8323329.3506.1517875178.142345
2908,1.2.276.0.7230010.3.1.4.8323329.10971.1517875228.861771
2909,1.2.276.0.7230010.3.1.4.8323329.3089.1517875176.36192
2910,1.2.276.0.7230010.3.1.4.8323329.3035.1517875175.735591
2911,1.2.276.0.7230010.3.1.4.8323329.3501.1517875178.121808
2912,1.2.276.0.7230010.3.1.4.8323329.12788.1517875241.861064
2913,1.2.276.0.7230010.3.1.4.8323329.13225.1517875244.222612
2914,1.2.276.0.7230010.3.1.4.8323329.2224.1517875171.711028
2915,1.2.276.0.7230010.3.1.4.8323329.14427.1517875252.70351
2916,1.2.276.0.7230010.3.1.4.8323329.12811.1517875241.982150
2917,1.2.276.0.7230010.3.1.4.8323329.4093.1517875181.111133
2918,1.2.276.0.7230010.3.1.4.8323329.4920.1517875185.480316
2919,1.2.276.0.7230010.3.1.4.8323329.14070.1517875249.486127
2920,1.2.276.0.7230010.3.1.4.8323329.4148.1517875181.361652
2921,1.2.276.0.7230010.3.1.4.8323329.12522.1517875239.520272
2922,1.2.276.0.7230010.3.1.4.8323329.10617.1517875224.559540
2923,1.2.276.0.7230010.3.1.4.8323329.14179.1517875250.123793
2924,1.2.276.0.7230010.3.1.4.8323329.3163.1517875176.402888
2925,1.2.276.0.7230010.3.1.4.8323329.4220.1517875181.794015
2926,1.2.276.0.7230010.3.1.4.8323329.5205.1517875186.955576
2927,1.2.276.0.7230010.3.1.4.8323329.3688.1517875178.995015
2928,1.2.276.0.7230010.3.1.4.8323329.13126.1517875243.775075
2929,1.2.276.0.7230010.3.1.4.8323329.3903.1517875180.51591
2930,1.2.276.0.7230010.3.1.4.8323329.1912.1517875170.206707
2931,1.2.276.0.7230010.3.1.4.8323329.4116.1517875181.184065
2932,1.2.276.0.7230010.3.1.4.8323329.32624.1517875161.525820
2933,1.2.276.0.7230010.3.1.4.8323329.4938.1517875185.561211
2934,1.2.276.0.7230010.3.1.4.8323329.2657.1517875173.908815
2935,1.2.276.0.7230010.3.1.4.8323329.2776.1517875174.647072
2936,1.2.276.0.7230010.3.1.4.8323329.5776.1517875190.487379
2937,1.2.276.0.7230010.3.1.4.8323329.13586.1517875246.744453
2938,1.2.276.0.7230010.3.1.4.8323329.10870.1517875226.54765
2939,1.2.276.0.7230010.3.1.4.8323329.3751.1517875179.277173
2940,1.2.276.0.7230010.3.1.4.8323329.14436.1517875252.99061
2941,1.2.276.0.7230010.3.1.4.8323329.13982.1517875248.961161
2942,1.2.276.0.7230010.3.1.4.8323329.32402.1517875160.429128
2943,1.2.276.0.7230010.3.1.4.8323329.31907.1517875157.435142
2944,1.2.276.0.7230010.3.1.4.8323329.4597.1517875183.651531
2945,1.2.276.0.7230010.3.1.4.8323329.3695.1517875179.17724
2946,1.2.276.0.7230010.3.1.4.8323329.2830.1517875174.942567
2947,1.2.276.0.7230010.3.1.4.8323329.507.1517875163.230787
2948,1.2.276.0.7230010.3.1.4.8323329.11486.1517875233.168749
2949,1.2.276.0.7230010.3.1.4.8323329.4346.1517875182.395799
2950,1.2.276.0.7230010.3.1.4.8323329.1821.1517875169.736963
2951,1.2.276.0.7230010.3.1.4.8323329.3898.1517875180.28558
2952,1.2.276.0.7230010.3.1.4.8323329.12932.1517875242.585379
2953,1.2.276.0.7230010.3.1.4.8323329.13375.1517875244.924290
2954,1.2.276.0.7230010.3.1.4.8323329.1599.1517875168.549263
2955,1.2.276.0.7230010.3.1.4.8323329.5609.1517875189.27613
2956,1.2.276.0.7230010.3.1.4.8323329.3261.1517875176.938736
2957,1.2.276.0.7230010.3.1.4.8323329.2345.1517875172.290155
2958,1.2.276.0.7230010.3.1.4.8323329.4004.1517875180.609434
2959,1.2.276.0.7230010.3.1.4.8323329.31825.1517875157.57316
2960,1.2.276.0.7230010.3.1.4.8323329.5452.1517875188.221925
2961,1.2.276.0.7230010.3.1.4.8323329.12394.1517875238.940144
2962,1.2.276.0.7230010.3.1.4.8323329.31770.1517875156.750340
2963,1.2.276.0.7230010.3.1.4.8323329.31848.1517875157.130531
2964,1.2.276.0.7230010.3.1.4.8323329.5084.1517875186.345765
2965,1.2.276.0.7230010.3.1.4.8323329.11691.1517875234.327235
2966,1.2.276.0.7230010.3.1.4.8323329.13999.1517875249.59513
2967,1.2.276.0.7230010.3.1.4.8323329.1939.1517875170.337927
2968,1.2.276.0.7230010.3.1.4.8323329.11164.1517875231.492746
2969,1.2.276.0.7230010.3.1.4.8323329.32115.1517875158.498184
2970,1.2.276.0.7230010.3.1.4.8323329.1819.1517875169.730327
2971,1.2.276.0.7230010.3.1.4.8323329.3624.1517875178.725347
2972,1.2.276.0.7230010.3.1.4.8323329.4909.1517875185.382418
2973,1.2.276.0.7230010.3.1.4.8323329.32726.1517875161.989290
2974,1.2.276.0.7230010.3.1.4.8323329.10271.1517875222.926896
2975,1.2.276.0.7230010.3.1.4.8323329.14555.1517875252.682410
2976,1.2.276.0.7230010.3.1.4.8323329.3616.1517875178.693961
2977,1.2.276.0.7230010.3.1.4.8323329.477.1517875163.135825
2978,1.2.276.0.7230010.3.1.4.8323329.14442.1517875252.135384
2979,1.2.276.0.7230010.3.1.4.8323329.5172.1517875186.795485
2980,1.2.276.0.7230010.3.1.4.8323329.12732.1517875241.539975
2981,1.2.276.0.7230010.3.1.4.8323329.4193.1517875181.638569
2982,1.2.276.0.7230010.3.1.4.8323329.1469.1517875167.950672
2983,1.2.276.0.7230010.3.1.4.8323329.32137.1517875158.636117
2984,1.2.276.0.7230010.3.1.4.8323329.2342.1517875172.263951
2985,1.2.276.0.7230010.3.1.4.8323329.11922.1517875236.475756
2986,1.2.276.0.7230010.3.1.4.8323329.5700.1517875189.666229
2987,1.2.276.0.7230010.3.1.4.8323329.3251.1517875176.885463
2988,1.2.276.0.7230010.3.1.4.8323329.12763.1517875241.680763
2989,1.2.276.0.7230010.3.1.4.8323329.3755.1517875179.310611
2990,1.2.276.0.7230010.3.1.4.8323329.3631.1517875178.742952
2991,1.2.276.0.7230010.3.1.4.8323329.11482.1517875233.160611
2992,1.2.276.0.7230010.3.1.4.8323329.13620.1517875246.884737
2993,1.2.276.0.7230010.3.1.4.8323329.2611.1517875173.712574
2994,1.2.276.0.7230010.3.1.4.8323329.31926.1517875157.533289
2995,1.2.276.0.7230010.3.1.4.8323329.10772.1517875225.571089
2996,1.2.276.0.7230010.3.1.4.8323329.4061.1517875180.923285
2997,1.2.276.0.7230010.3.1.4.8323329.3892.1517875179.993982
2998,1.2.276.0.7230010.3.1.4.8323329.4201.1517875181.707306
2999,1.2.276.0.7230010.3.1.4.8323329.11458.1517875233.35953
3000,1.2.276.0.7230010.3.1.4.8323329.10507.1517875224.16428
3001,1.2.276.0.7230010.3.1.4.8323329.4619.1517875183.772808
3002,1.2.276.0.7230010.3.1.4.8323329.10128.1517875222.232331
3003,1.2.276.0.7230010.3.1.4.8323329.1942.1517875170.355538
3004,1.2.276.0.7230010.3.1.4.8323329.11298.1517875232.223009
3005,1.2.276.0.7230010.3.1.4.8323329.3452.1517875177.895133
3006,1.2.276.0.7230010.3.1.4.8323329.11868.1517875236.111665
3007,1.2.276.0.7230010.3.1.4.8323329.12045.1517875237.84412
3008,1.2.276.0.7230010.3.1.4.8323329.3294.1517875177.129733
3009,1.2.276.0.7230010.3.1.4.8323329.32705.1517875161.889465
3010,1.2.276.0.7230010.3.1.4.8323329.10209.1517875222.631111
3011,1.2.276.0.7230010.3.1.4.8323329.14101.1517875249.629803
3012,1.2.276.0.7230010.3.1.4.8323329.5317.1517875187.580549
3013,1.2.276.0.7230010.3.1.4.8323329.10369.1517875223.403784
3014,1.2.276.0.7230010.3.1.4.8323329.32121.1517875158.535511
3015,1.2.276.0.7230010.3.1.4.8323329.5173.1517875186.796522
3016,1.2.276.0.7230010.3.1.4.8323329.4924.1517875185.496299
3017,1.2.276.0.7230010.3.1.4.8323329.2924.1517875175.407072
3018,1.2.276.0.7230010.3.1.4.8323329.12652.1517875240.978254
3019,1.2.276.0.7230010.3.1.4.8323329.12235.1517875238.124093
3020,1.2.276.0.7230010.3.1.4.8323329.2131.1517875171.300904
3021,1.2.276.0.7230010.3.1.4.8323329.13715.1517875247.350964
3022,1.2.276.0.7230010.3.1.4.8323329.14021.1517875249.172703
3023,1.2.276.0.7230010.3.1.4.8323329.5430.1517875188.80183
3024,1.2.276.0.7230010.3.1.4.8323329.3940.1517875180.237661
3025,1.2.276.0.7230010.3.1.4.8323329.5306.1517875187.520693
3026,1.2.276.0.7230010.3.1.4.8323329.10944.1517875228.378826
3027,1.2.276.0.7230010.3.1.4.8323329.32717.1517875161.963380
3028,1.2.276.0.7230010.3.1.4.8323329.11180.1517875231.591001
3029,1.2.276.0.7230010.3.1.4.8323329.31852.1517875157.144945
3030,1.2.276.0.7230010.3.1.4.8323329.5224.1517875187.63036
3031,1.2.276.0.7230010.3.1.4.8323329.1259.1517875167.3922
3032,1.2.276.0.7230010.3.1.4.8323329.12748.1517875241.622318
3033,1.2.276.0.7230010.3.1.4.8323329.3821.1517875179.654011
3034,1.2.276.0.7230010.3.1.4.8323329.12645.1517875240.950980
3035,1.2.276.0.7230010.3.1.4.8323329.1320.1517875167.236100
3036,1.2.276.0.7230010.3.1.4.8323329.3918.1517875180.129136
3037,1.2.276.0.7230010.3.1.4.8323329.2238.1517875171.755240
3038,1.2.276.0.7230010.3.1.4.8323329.5575.1517875188.864922
3039,1.2.276.0.7230010.3.1.4.8323329.10730.1517875225.343511
3040,1.2.276.0.7230010.3.1.4.8323329.3704.1517875179.76202
3041,1.2.276.0.7230010.3.1.4.8323329.4418.1517875182.743172
3042,1.2.276.0.7230010.3.1.4.8323329.4631.1517875183.840783
3043,1.2.276.0.7230010.3.1.4.8323329.13880.1517875248.462303
3044,1.2.276.0.7230010.3.1.4.8323329.2150.1517875171.378050
3045,1.2.276.0.7230010.3.1.4.8323329.11070.1517875230.889449
3046,1.2.276.0.7230010.3.1.4.8323329.4459.1517875182.959010
3047,1.2.276.0.7230010.3.1.4.8323329.14224.1517875250.304012
3048,1.2.276.0.7230010.3.1.4.8323329.4441.1517875182.866131
3049,1.2.276.0.7230010.3.1.4.8323329.13111.1517875243.680618
3050,1.2.276.0.7230010.3.1.4.8323329.4453.1517875182.933232
3051,1.2.276.0.7230010.3.1.4.8323329.11854.1517875236.41656
3052,1.2.276.0.7230010.3.1.4.8323329.2588.1517875173.611062
3053,1.2.276.0.7230010.3.1.4.8323329.12720.1517875241.330177
3054,1.2.276.0.7230010.3.1.4.8323329.10829.1517875225.821589
3055,1.2.276.0.7230010.3.1.4.8323329.4451.1517875182.930106
3056,1.2.276.0.7230010.3.1.4.8323329.11083.1517875230.944434
3057,1.2.276.0.7230010.3.1.4.8323329.10386.1517875223.475035
3058,1.2.276.0.7230010.3.1.4.8323329.1250.1517875166.960152
3059,1.2.276.0.7230010.3.1.4.8323329.10090.1517875221.916484
3060,1.2.276.0.7230010.3.1.4.8323329.4211.1517875181.748662
3061,1.2.276.0.7230010.3.1.4.8323329.14323.1517875251.285662
3062,1.2.276.0.7230010.3.1.4.8323329.12132.1517875237.582657
3063,1.2.276.0.7230010.3.1.4.8323329.3984.1517875180.510136
3064,1.2.276.0.7230010.3.1.4.8323329.32001.1517875157.950380
3065,1.2.276.0.7230010.3.1.4.8323329.1364.1517875167.405481
3066,1.2.276.0.7230010.3.1.4.8323329.32443.1517875160.623375
3067,1.2.276.0.7230010.3.1.4.8323329.1238.1517875166.919970
3068,1.2.276.0.7230010.3.1.4.8323329.11230.1517875231.838009
3069,1.2.276.0.7230010.3.1.4.8323329.4388.1517875182.601523
3070,1.2.276.0.7230010.3.1.4.8323329.32122.1517875158.545273
3071,1.2.276.0.7230010.3.1.4.8323329.577.1517875163.520080
3072,1.2.276.0.7230010.3.1.4.8323329.2512.1517875173.103600
3073,1.2.276.0.7230010.3.1.4.8323329.4725.1517875184.322269
3074,1.2.276.0.7230010.3.1.4.8323329.32467.1517875160.756893
3075,1.2.276.0.7230010.3.1.4.8323329.11671.1517875234.246195
3076,1.2.276.0.7230010.3.1.4.8323329.5043.1517875186.118061
3077,1.2.276.0.7230010.3.1.4.8323329.3010.1517875175.657341
3078,1.2.276.0.7230010.3.1.4.8323329.4818.1517875184.958251
3079,1.2.276.0.7230010.3.1.4.8323329.4688.1517875184.119380
3080,1.2.276.0.7230010.3.1.4.8323329.11297.1517875232.213728
3081,1.2.276.0.7230010.3.1.4.8323329.10217.1517875222.658165
3082,1.2.276.0.7230010.3.1.4.8323329.1447.1517875167.838333
3083,1.2.276.0.7230010.3.1.4.8323329.5527.1517875188.658681
3084,1.2.276.0.7230010.3.1.4.8323329.10372.1517875223.414390
3085,1.2.276.0.7230010.3.1.4.8323329.2193.1517875171.585207
3086,1.2.276.0.7230010.3.1.4.8323329.32055.1517875158.218416
3087,1.2.276.0.7230010.3.1.4.8323329.13178.1517875244.12171
3088,1.2.276.0.7230010.3.1.4.8323329.11558.1517875233.603025
3089,1.2.276.0.7230010.3.1.4.8323329.4850.1517875185.99494
3090,1.2.276.0.7230010.3.1.4.8323329.32644.1517875161.601009
3091,1.2.276.0.7230010.3.1.4.8323329.32611.1517875161.475599
3092,1.2.276.0.7230010.3.1.4.8323329.32289.1517875159.457566
3093,1.2.276.0.7230010.3.1.4.8323329.3598.1517875178.640742
3094,1.2.276.0.7230010.3.1.4.8323329.11184.1517875231.611395
3095,1.2.276.0.7230010.3.1.4.8323329.14110.1517875249.673446
3096,1.2.276.0.7230010.3.1.4.8323329.2987.1517875175.570109
3097,1.2.276.0.7230010.3.1.4.8323329.12443.1517875239.143621
3098,1.2.276.0.7230010.3.1.4.8323329.461.1517875163.62510
3099,1.2.276.0.7230010.3.1.4.8323329.492.1517875163.185084
3100,1.2.276.0.7230010.3.1.4.8323329.2166.1517875171.437026
3101,1.2.276.0.7230010.3.1.4.8323329.10457.1517875223.804110
3102,1.2.276.0.7230010.3.1.4.8323329.2245.1517875171.787496
3103,1.2.276.0.7230010.3.1.4.8323329.4720.1517875184.296896
3104,1.2.276.0.7230010.3.1.4.8323329.2763.1517875174.576441
3105,1.2.276.0.7230010.3.1.4.8323329.11607.1517875233.889082
3106,1.2.276.0.7230010.3.1.4.8323329.12197.1517875237.923425
3107,1.2.276.0.7230010.3.1.4.8323329.14059.1517875249.407751
3108,1.2.276.0.7230010.3.1.4.8323329.32206.1517875159.15752
3109,1.2.276.0.7230010.3.1.4.8323329.12010.1517875236.883979
3110,1.2.276.0.7230010.3.1.4.8323329.3177.1517875176.445287
3111,1.2.276.0.7230010.3.1.4.8323329.4182.1517875181.551147
3112,1.2.276.0.7230010.3.1.4.8323329.32438.1517875160.592636
3113,1.2.276.0.7230010.3.1.4.8323329.2426.1517875172.643583
3114,1.2.276.0.7230010.3.1.4.8323329.2894.1517875175.254917
3115,1.2.276.0.7230010.3.1.4.8323329.32324.1517875160.31717
3116,1.2.276.0.7230010.3.1.4.8323329.32336.1517875160.117035
3117,1.2.276.0.7230010.3.1.4.8323329.13000.1517875242.937538
3118,1.2.276.0.7230010.3.1.4.8323329.11538.1517875233.464937
3119,1.2.276.0.7230010.3.1.4.8323329.3831.1517875179.708709
3120,1.2.276.0.7230010.3.1.4.8323329.10745.1517875225.421270
3121,1.2.276.0.7230010.3.1.4.8323329.12263.1517875238.298329
3122,1.2.276.0.7230010.3.1.4.8323329.10671.1517875224.985672
3123,1.2.276.0.7230010.3.1.4.8323329.32407.1517875160.446447
3124,1.2.276.0.7230010.3.1.4.8323329.5668.1517875189.396252
3125,1.2.276.0.7230010.3.1.4.8323329.3523.1517875178.222104
3126,1.2.276.0.7230010.3.1.4.8323329.2790.1517875174.746910
3127,1.2.276.0.7230010.3.1.4.8323329.32281.1517875159.350469
3128,1.2.276.0.7230010.3.1.4.8323329.2268.1517875171.869089
3129,1.2.276.0.7230010.3.1.4.8323329.2123.1517875171.270461
3130,1.2.276.0.7230010.3.1.4.8323329.2171.1517875171.476775
3131,1.2.276.0.7230010.3.1.4.8323329.12712.1517875241.274247
3132,1.2.276.0.7230010.3.1.4.8323329.5729.1517875189.841656
3133,1.2.276.0.7230010.3.1.4.8323329.1453.1517875167.861719
3134,1.2.276.0.7230010.3.1.4.8323329.32665.1517875161.704387
3135,1.2.276.0.7230010.3.1.4.8323329.5135.1517875186.579931
3136,1.2.276.0.7230010.3.1.4.8323329.1630.1517875168.649612
3137,1.2.276.0.7230010.3.1.4.8323329.11453.1517875233.12619
3138,1.2.276.0.7230010.3.1.4.8323329.12983.1517875242.873297
3139,1.2.276.0.7230010.3.1.4.8323329.31851.1517875157.141847
3140,1.2.276.0.7230010.3.1.4.8323329.14298.1517875250.637373
3141,1.2.276.0.7230010.3.1.4.8323329.12386.1517875238.895848
3142,1.2.276.0.7230010.3.1.4.8323329.32731.1517875162.30356
3143,1.2.276.0.7230010.3.1.4.8323329.11052.1517875230.197722
3144,1.2.276.0.7230010.3.1.4.8323329.10552.1517875224.237283
3145,1.2.276.0.7230010.3.1.4.8323329.31845.1517875157.112217
3146,1.2.276.0.7230010.3.1.4.8323329.11723.1517875234.475730
3147,1.2.276.0.7230010.3.1.4.8323329.12106.1517875237.411853
3148,1.2.276.0.7230010.3.1.4.8323329.14095.1517875249.603007
3149,1.2.276.0.7230010.3.1.4.8323329.5091.1517875186.374488
3150,1.2.276.0.7230010.3.1.4.8323329.1299.1517875167.176879
3151,1.2.276.0.7230010.3.1.4.8323329.12026.1517875236.966767
3152,1.2.276.0.7230010.3.1.4.8323329.4199.1517875181.675686
3153,1.2.276.0.7230010.3.1.4.8323329.10580.1517875224.409132
3154,1.2.276.0.7230010.3.1.4.8323329.13263.1517875244.409452
3155,1.2.276.0.7230010.3.1.4.8323329.11718.1517875234.443942
3156,1.2.276.0.7230010.3.1.4.8323329.1652.1517875168.768278
3157,1.2.276.0.7230010.3.1.4.8323329.4937.1517875185.552993
3158,1.2.276.0.7230010.3.1.4.8323329.3606.1517875178.662725
3159,1.2.276.0.7230010.3.1.4.8323329.1350.1517875167.344740
3160,1.2.276.0.7230010.3.1.4.8323329.5740.1517875190.6680
3161,1.2.276.0.7230010.3.1.4.8323329.12957.1517875242.714528
3162,1.2.276.0.7230010.3.1.4.8323329.4663.1517875184.38076
3163,1.2.276.0.7230010.3.1.4.8323329.12288.1517875238.391004
3164,1.2.276.0.7230010.3.1.4.8323329.13540.1517875246.540854
3165,1.2.276.0.7230010.3.1.4.8323329.14518.1517875252.491974
3166,1.2.276.0.7230010.3.1.4.8323329.2691.1517875174.71322
3167,1.2.276.0.7230010.3.1.4.8323329.13653.1517875247.57536
3168,1.2.276.0.7230010.3.1.4.8323329.2752.1517875174.512197
3169,1.2.276.0.7230010.3.1.4.8323329.3450.1517875177.893802
3170,1.2.276.0.7230010.3.1.4.8323329.4175.1517875181.511068
3171,1.2.276.0.7230010.3.1.4.8323329.11715.1517875234.436469
3172,1.2.276.0.7230010.3.1.4.8323329.12205.1517875237.954742
3173,1.2.276.0.7230010.3.1.4.8323329.12958.1517875242.716534
3174,1.2.276.0.7230010.3.1.4.8323329.11174.1517875231.534872
3175,1.2.276.0.7230010.3.1.4.8323329.5046.1517875186.110965
3176,1.2.276.0.7230010.3.1.4.8323329.332.1517875162.425631
3177,1.2.276.0.7230010.3.1.4.8323329.11541.1517875233.516884
3178,1.2.276.0.7230010.3.1.4.8323329.1536.1517875168.273817
3179,1.2.276.0.7230010.3.1.4.8323329.5374.1517875187.817713
3180,1.2.276.0.7230010.3.1.4.8323329.31904.1517875157.427264
3181,1.2.276.0.7230010.3.1.4.8323329.384.1517875162.674411
3182,1.2.276.0.7230010.3.1.4.8323329.2469.1517875172.912453
3183,1.2.276.0.7230010.3.1.4.8323329.3566.1517875178.457095
3184,1.2.276.0.7230010.3.1.4.8323329.1702.1517875169.44421
3185,1.2.276.0.7230010.3.1.4.8323329.11645.1517875234.99311
3186,1.2.276.0.7230010.3.1.4.8323329.4922.1517875185.487285
3187,1.2.276.0.7230010.3.1.4.8323329.12445.1517875239.148840
3188,1.2.276.0.7230010.3.1.4.8323329.10336.1517875223.220220
3189,1.2.276.0.7230010.3.1.4.8323329.12924.1517875242.544731
3190,1.2.276.0.7230010.3.1.4.8323329.14172.1517875250.99478
3191,1.2.276.0.7230010.3.1.4.8323329.3913.1517875180.100536
3192,1.2.276.0.7230010.3.1.4.8323329.2029.1517875170.790200
3193,1.2.276.0.7230010.3.1.4.8323329.10963.1517875228.696557
3194,1.2.276.0.7230010.3.1.4.8323329.32531.1517875161.20885
3195,1.2.276.0.7230010.3.1.4.8323329.10587.1517875224.435766
3196,1.2.276.0.7230010.3.1.4.8323329.527.1517875163.323016
3197,1.2.276.0.7230010.3.1.4.8323329.1503.1517875168.138524
3198,1.2.276.0.7230010.3.1.4.8323329.2293.1517875171.976600
3199,1.2.276.0.7230010.3.1.4.8323329.3195.1517875176.553396
3200,1.2.276.0.7230010.3.1.4.8323329.10125.1517875222.220305
3201,1.2.276.0.7230010.3.1.4.8323329.424.1517875162.866519
3202,1.2.276.0.7230010.3.1.4.8323329.2488.1517875173.14450
3203,1.2.276.0.7230010.3.1.4.8323329.11651.1517875234.126644
3204,1.2.276.0.7230010.3.1.4.8323329.10637.1517875224.673167
3205,1.2.276.0.7230010.3.1.4.8323329.3296.1517875177.141850
3206,1.2.276.0.7230010.3.1.4.8323329.2215.1517875171.664977
3207,1.2.276.0.7230010.3.1.4.8323329.32614.1517875161.487510
3208,1.2.276.0.7230010.3.1.4.8323329.12725.1517875241.388746
3209,1.2.276.0.7230010.3.1.4.8323329.2974.1517875175.516888
3210,1.2.276.0.7230010.3.1.4.8323329.10892.1517875226.143364
3211,1.2.276.0.7230010.3.1.4.8323329.1833.1517875169.843788
3212,1.2.276.0.7230010.3.1.4.8323329.11978.1517875236.725141
3213,1.2.276.0.7230010.3.1.4.8323329.5323.1517875187.620913
3214,1.2.276.0.7230010.3.1.4.8323329.11218.1517875231.777212
3215,1.2.276.0.7230010.3.1.4.8323329.12840.1517875242.106947
3216,1.2.276.0.7230010.3.1.4.8323329.5462.1517875188.269543
3217,1.2.276.0.7230010.3.1.4.8323329.3478.1517875178.16793
3218,1.2.276.0.7230010.3.1.4.8323329.12381.1517875238.874299
3219,1.2.276.0.7230010.3.1.4.8323329.12674.1517875241.69394
3220,1.2.276.0.7230010.3.1.4.8323329.10236.1517875222.757856
3221,1.2.276.0.7230010.3.1.4.8323329.5419.1517875188.17023
3222,1.2.276.0.7230010.3.1.4.8323329.12053.1517875237.131392
3223,1.2.276.0.7230010.3.1.4.8323329.11294.1517875232.196643
3224,1.2.276.0.7230010.3.1.4.8323329.4421.1517875182.770514
3225,1.2.276.0.7230010.3.1.4.8323329.11210.1517875231.732822
3226,1.2.276.0.7230010.3.1.4.8323329.12025.1517875236.969957
3227,1.2.276.0.7230010.3.1.4.8323329.1663.1517875168.814856
3228,1.2.276.0.7230010.3.1.4.8323329.3366.1517875177.512202
3229,1.2.276.0.7230010.3.1.4.8323329.32323.1517875160.48938
3230,1.2.276.0.7230010.3.1.4.8323329.10193.1517875222.568132
3231,1.2.276.0.7230010.3.1.4.8323329.3834.1517875179.704890
3232,1.2.276.0.7230010.3.1.4.8323329.2173.1517875171.480769
3233,1.2.276.0.7230010.3.1.4.8323329.2155.1517875171.400839
3234,1.2.276.0.7230010.3.1.4.8323329.2291.1517875171.965082
3235,1.2.276.0.7230010.3.1.4.8323329.32165.1517875158.802036
3236,1.2.276.0.7230010.3.1.4.8323329.10569.1517875224.312447
3237,1.2.276.0.7230010.3.1.4.8323329.3178.1517875176.458224
3238,1.2.276.0.7230010.3.1.4.8323329.1534.1517875168.260878
3239,1.2.276.0.7230010.3.1.4.8323329.32372.1517875160.259838
3240,1.2.276.0.7230010.3.1.4.8323329.5468.1517875188.320153
3241,1.2.276.0.7230010.3.1.4.8323329.32231.1517875159.142529
3242,1.2.276.0.7230010.3.1.4.8323329.4218.1517875181.780892
3243,1.2.276.0.7230010.3.1.4.8323329.13841.1517875248.231860
3244,1.2.276.0.7230010.3.1.4.8323329.2497.1517875173.54619
3245,1.2.276.0.7230010.3.1.4.8323329.31717.1517875156.462281
3246,1.2.276.0.7230010.3.1.4.8323329.1450.1517875167.854451
3247,1.2.276.0.7230010.3.1.4.8323329.5122.1517875186.514632
3248,1.2.276.0.7230010.3.1.4.8323329.32634.1517875161.564212
3249,1.2.276.0.7230010.3.1.4.8323329.14229.1517875250.331464
3250,1.2.276.0.7230010.3.1.4.8323329.12216.1517875238.13825
3251,1.2.276.0.7230010.3.1.4.8323329.11663.1517875234.211913
3252,1.2.276.0.7230010.3.1.4.8323329.5326.1517875187.640630
3253,1.2.276.0.7230010.3.1.4.8323329.32148.1517875158.689716
3254,1.2.276.0.7230010.3.1.4.8323329.32491.1517875160.845943
3255,1.2.276.0.7230010.3.1.4.8323329.14113.1517875249.683687
3256,1.2.276.0.7230010.3.1.4.8323329.13096.1517875243.562974
3257,1.2.276.0.7230010.3.1.4.8323329.12938.1517875242.614757
3258,1.2.276.0.7230010.3.1.4.8323329.4099.1517875181.115569
3259,1.2.276.0.7230010.3.1.4.8323329.1608.1517875168.577144
3260,1.2.276.0.7230010.3.1.4.8323329.14402.1517875251.927679
3261,1.2.276.0.7230010.3.1.4.8323329.32473.1517875160.776167
3262,1.2.276.0.7230010.3.1.4.8323329.2311.1517875172.108189
3263,1.2.276.0.7230010.3.1.4.8323329.14469.1517875252.252590
3264,1.2.276.0.7230010.3.1.4.8323329.11991.1517875236.809747
3265,1.2.276.0.7230010.3.1.4.8323329.1325.1517875167.247733
3266,1.2.276.0.7230010.3.1.4.8323329.1494.1517875168.97725
3267,1.2.276.0.7230010.3.1.4.8323329.11418.1517875232.855534
3268,1.2.276.0.7230010.3.1.4.8323329.12640.1517875240.944081
3269,1.2.276.0.7230010.3.1.4.8323329.3282.1517875177.79550
3270,1.2.276.0.7230010.3.1.4.8323329.14380.1517875251.823433
3271,1.2.276.0.7230010.3.1.4.8323329.12118.1517875237.465519
3272,1.2.276.0.7230010.3.1.4.8323329.3788.1517875179.411039
3273,1.2.276.0.7230010.3.1.4.8323329.3185.1517875176.478174
3274,1.2.276.0.7230010.3.1.4.8323329.1120.1517875166.388852
3275,1.2.276.0.7230010.3.1.4.8323329.10028.1517875221.43326
3276,1.2.276.0.7230010.3.1.4.8323329.331.1517875162.418469
3277,1.2.276.0.7230010.3.1.4.8323329.11216.1517875231.794853
3278,1.2.276.0.7230010.3.1.4.8323329.12525.1517875239.529851
3279,1.2.276.0.7230010.3.1.4.8323329.32060.1517875158.251634
3280,1.2.276.0.7230010.3.1.4.8323329.2016.1517875170.706054
