,Folds
989,1.2.276.0.7230010.3.1.4.8323329.11677.1517875234.262218
990,1.2.276.0.7230010.3.1.4.8323329.4352.1517875182.434551
991,1.2.276.0.7230010.3.1.4.8323329.11951.1517875236.605172
992,1.2.276.0.7230010.3.1.4.8323329.31889.1517875157.337314
993,1.2.276.0.7230010.3.1.4.8323329.2392.1517875172.508462
994,1.2.276.0.7230010.3.1.4.8323329.3371.1517875177.526184
995,1.2.276.0.7230010.3.1.4.8323329.3560.1517875178.425406
996,1.2.276.0.7230010.3.1.4.8323329.3156.1517875176.359932
997,1.2.276.0.7230010.3.1.4.8323329.3687.1517875178.994616
998,1.2.276.0.7230010.3.1.4.8323329.338.1517875162.455978
999,1.2.276.0.7230010.3.1.4.8323329.10380.1517875223.444038
1000,1.2.276.0.7230010.3.1.4.8323329.1739.1517875169.194352
1001,1.2.276.0.7230010.3.1.4.8323329.5649.1517875189.300885
1002,1.2.276.0.7230010.3.1.4.8323329.13440.1517875245.328190
1003,1.2.276.0.7230010.3.1.4.8323329.4264.1517875182.14746
1004,1.2.276.0.7230010.3.1.4.8323329.12836.1517875242.91894
1005,1.2.276.0.7230010.3.1.4.8323329.4583.1517875183.600645
1006,1.2.276.0.7230010.3.1.4.8323329.11522.1517875233.347581
1007,1.2.276.0.7230010.3.1.4.8323329.13219.1517875244.190156
1008,1.2.276.0.7230010.3.1.4.8323329.4531.1517875183.326617
1009,1.2.276.0.7230010.3.1.4.8323329.11983.1517875236.762310
1010,1.2.276.0.7230010.3.1.4.8323329.14247.1517875250.419853
1011,1.2.276.0.7230010.3.1.4.8323329.2581.1517875173.594806
1012,1.2.276.0.7230010.3.1.4.8323329.14272.1517875250.512711
1013,1.2.276.0.7230010.3.1.4.8323329.12555.1517875239.694138
1014,1.2.276.0.7230010.3.1.4.8323329.11187.1517875231.620018
1015,1.2.276.0.7230010.3.1.4.8323329.3101.1517875176.110249
1016,1.2.276.0.7230010.3.1.4.8323329.14551.1517875252.668624
1017,1.2.276.0.7230010.3.1.4.8323329.4025.1517875180.707076
1018,1.2.276.0.7230010.3.1.4.8323329.13090.1517875243.547688
1019,1.2.276.0.7230010.3.1.4.8323329.2320.1517875172.159451
1020,1.2.276.0.7230010.3.1.4.8323329.3314.1517875177.207552
1021,1.2.276.0.7230010.3.1.4.8323329.1116.1517875166.388852
1022,1.2.276.0.7230010.3.1.4.8323329.32337.1517875160.100967
1023,1.2.276.0.7230010.3.1.4.8323329.4750.1517875184.571199
1024,1.2.276.0.7230010.3.1.4.8323329.13543.1517875246.544790
1025,1.2.276.0.7230010.3.1.4.8323329.14136.1517875249.800377
1026,1.2.276.0.7230010.3.1.4.8323329.4618.1517875183.767571
1027,1.2.276.0.7230010.3.1.4.8323329.4756.1517875184.614331
1028,1.2.276.0.7230010.3.1.4.8323329.11056.1517875230.475630
1029,1.2.276.0.7230010.3.1.4.8323329.1402.1517875167.562778
1030,1.2.276.0.7230010.3.1.4.8323329.1326.1517875167.247930
1031,1.2.276.0.7230010.3.1.4.8323329.11280.1517875232.119315
1032,1.2.276.0.7230010.3.1.4.8323329.5193.1517875186.903973
1033,1.2.276.0.7230010.3.1.4.8323329.12913.1517875242.508426
1034,1.2.276.0.7230010.3.1.4.8323329.2818.1517875174.874163
1035,1.2.276.0.7230010.3.1.4.8323329.4575.1517875183.570056
1036,1.2.276.0.7230010.3.1.4.8323329.3233.1517875176.774043
1037,1.2.276.0.7230010.3.1.4.8323329.4334.1517875182.338245
1038,1.2.276.0.7230010.3.1.4.8323329.3685.1517875178.988827
1039,1.2.276.0.7230010.3.1.4.8323329.4892.1517875185.287260
1040,1.2.276.0.7230010.3.1.4.8323329.10104.1517875222.109785
1041,1.2.276.0.7230010.3.1.4.8323329.12144.1517875237.663371
1042,1.2.276.0.7230010.3.1.4.8323329.3893.1517875180.3845
1043,1.2.276.0.7230010.3.1.4.8323329.2971.1517875175.504411
1044,1.2.276.0.7230010.3.1.4.8323329.10244.1517875222.793709
1045,1.2.276.0.7230010.3.1.4.8323329.14137.1517875249.809070
1046,1.2.276.0.7230010.3.1.4.8323329.2055.1517875170.929507
1047,1.2.276.0.7230010.3.1.4.8323329.12312.1517875238.503678
1048,1.2.276.0.7230010.3.1.4.8323329.14483.1517875252.319297
1049,1.2.276.0.7230010.3.1.4.8323329.13112.1517875243.689787
1050,1.2.276.0.7230010.3.1.4.8323329.12929.1517875242.577350
1051,1.2.276.0.7230010.3.1.4.8323329.32729.1517875162.11706
1052,1.2.276.0.7230010.3.1.4.8323329.3715.1517875179.123946
1053,1.2.276.0.7230010.3.1.4.8323329.3530.1517875178.249137
1054,1.2.276.0.7230010.3.1.4.8323329.11535.1517875233.453088
1055,1.2.276.0.7230010.3.1.4.8323329.13915.1517875248.620361
1056,1.2.276.0.7230010.3.1.4.8323329.13516.1517875246.398635
1057,1.2.276.0.7230010.3.1.4.8323329.3997.1517875180.565105
1058,1.2.276.0.7230010.3.1.4.8323329.2537.1517875173.253643
1059,1.2.276.0.7230010.3.1.4.8323329.32587.1517875161.369831
1060,1.2.276.0.7230010.3.1.4.8323329.5364.1517875187.784611
1061,1.2.276.0.7230010.3.1.4.8323329.11399.1517875232.775791
1062,1.2.276.0.7230010.3.1.4.8323329.14133.1517875249.781331
1063,1.2.276.0.7230010.3.1.4.8323329.12882.1517875242.350010
1064,1.2.276.0.7230010.3.1.4.8323329.3141.1517875176.294054
1065,1.2.276.0.7230010.3.1.4.8323329.11739.1517875234.540371
1066,1.2.276.0.7230010.3.1.4.8323329.11781.1517875234.774593
1067,1.2.276.0.7230010.3.1.4.8323329.12890.1517875242.395072
1068,1.2.276.0.7230010.3.1.4.8323329.1560.1517875168.414537
1069,1.2.276.0.7230010.3.1.4.8323329.10708.1517875225.188247
1070,1.2.276.0.7230010.3.1.4.8323329.1087.1517875166.274989
1071,1.2.276.0.7230010.3.1.4.8323329.10621.1517875224.576628
1072,1.2.276.0.7230010.3.1.4.8323329.12261.1517875238.275944
1073,1.2.276.0.7230010.3.1.4.8323329.10265.1517875222.899187
1074,1.2.276.0.7230010.3.1.4.8323329.14503.1517875252.422268
1075,1.2.276.0.7230010.3.1.4.8323329.14409.1517875251.955814
1076,1.2.276.0.7230010.3.1.4.8323329.5235.1517875187.117250
1077,1.2.276.0.7230010.3.1.4.8323329.11403.1517875232.786094
1078,1.2.276.0.7230010.3.1.4.8323329.5590.1517875188.926003
1079,1.2.276.0.7230010.3.1.4.8323329.4791.1517875184.817101
1080,1.2.276.0.7230010.3.1.4.8323329.564.1517875163.450861
1081,1.2.276.0.7230010.3.1.4.8323329.1399.1517875167.554758
1082,1.2.276.0.7230010.3.1.4.8323329.3614.1517875178.690994
1083,1.2.276.0.7230010.3.1.4.8323329.446.1517875162.978336
1084,1.2.276.0.7230010.3.1.4.8323329.32559.1517875161.194432
1085,1.2.276.0.7230010.3.1.4.8323329.32485.1517875160.822981
1086,1.2.276.0.7230010.3.1.4.8323329.5400.1517875187.939667
1087,1.2.276.0.7230010.3.1.4.8323329.14522.1517875252.511859
1088,1.2.276.0.7230010.3.1.4.8323329.12376.1517875238.871111
1089,1.2.276.0.7230010.3.1.4.8323329.31806.1517875156.943734
1090,1.2.276.0.7230010.3.1.4.8323329.1215.1517875166.817758
1091,1.2.276.0.7230010.3.1.4.8323329.473.1517875163.101438
1092,1.2.276.0.7230010.3.1.4.8323329.3934.1517875180.205017
1093,1.2.276.0.7230010.3.1.4.8323329.10978.1517875229.7960
1094,1.2.276.0.7230010.3.1.4.8323329.13720.1517875247.380444
1095,1.2.276.0.7230010.3.1.4.8323329.4622.1517875183.785481
1096,1.2.276.0.7230010.3.1.4.8323329.2267.1517875171.867949
1097,1.2.276.0.7230010.3.1.4.8323329.3656.1517875178.849435
1098,1.2.276.0.7230010.3.1.4.8323329.1658.1517875168.791095
1099,1.2.276.0.7230010.3.1.4.8323329.1138.1517875166.441012
1100,1.2.276.0.7230010.3.1.4.8323329.4272.1517875182.53044
1101,1.2.276.0.7230010.3.1.4.8323329.5629.1517875189.189890
1102,1.2.276.0.7230010.3.1.4.8323329.5032.1517875186.53508
1103,1.2.276.0.7230010.3.1.4.8323329.12609.1517875240.109915
1104,1.2.276.0.7230010.3.1.4.8323329.10834.1517875225.849835
1105,1.2.276.0.7230010.3.1.4.8323329.32698.1517875161.880118
1106,1.2.276.0.7230010.3.1.4.8323329.13238.1517875244.290278
1107,1.2.276.0.7230010.3.1.4.8323329.12802.1517875241.934506
1108,1.2.276.0.7230010.3.1.4.8323329.11578.1517875233.705534
1109,1.2.276.0.7230010.3.1.4.8323329.453.1517875163.10656
1110,1.2.276.0.7230010.3.1.4.8323329.11381.1517875232.704497
1111,1.2.276.0.7230010.3.1.4.8323329.10792.1517875225.646412
1112,1.2.276.0.7230010.3.1.4.8323329.13172.1517875243.989932
1113,1.2.276.0.7230010.3.1.4.8323329.2903.1517875175.298467
1114,1.2.276.0.7230010.3.1.4.8323329.1685.1517875168.916501
1115,1.2.276.0.7230010.3.1.4.8323329.10875.1517875226.72338
1116,1.2.276.0.7230010.3.1.4.8323329.13115.1517875243.702619
1117,1.2.276.0.7230010.3.1.4.8323329.10091.1517875221.931187
1118,1.2.276.0.7230010.3.1.4.8323329.12299.1517875238.450255
1119,1.2.276.0.7230010.3.1.4.8323329.2280.1517875171.916982
1120,1.2.276.0.7230010.3.1.4.8323329.4372.1517875182.544759
1121,1.2.276.0.7230010.3.1.4.8323329.1945.1517875170.367902
1122,1.2.276.0.7230010.3.1.4.8323329.4105.1517875181.139566
1123,1.2.276.0.7230010.3.1.4.8323329.3218.1517875176.673694
1124,1.2.276.0.7230010.3.1.4.8323329.5789.1517875190.643990
1125,1.2.276.0.7230010.3.1.4.8323329.3090.1517875176.48926
1126,1.2.276.0.7230010.3.1.4.8323329.14327.1517875251.328864
1127,1.2.276.0.7230010.3.1.4.8323329.32688.1517875161.809571
1128,1.2.276.0.7230010.3.1.4.8323329.5079.1517875186.318455
1129,1.2.276.0.7230010.3.1.4.8323329.3426.1517875177.797470
1130,1.2.276.0.7230010.3.1.4.8323329.3105.1517875176.124577
1131,1.2.276.0.7230010.3.1.4.8323329.5745.1517875190.95784
1132,1.2.276.0.7230010.3.1.4.8323329.13756.1517875247.746525
1133,1.2.276.0.7230010.3.1.4.8323329.12685.1517875241.168809
1134,1.2.276.0.7230010.3.1.4.8323329.3493.1517875178.76374
1135,1.2.276.0.7230010.3.1.4.8323329.12122.1517875237.485883
1136,1.2.276.0.7230010.3.1.4.8323329.3394.1517875177.646360
1137,1.2.276.0.7230010.3.1.4.8323329.32393.1517875160.370914
1138,1.2.276.0.7230010.3.1.4.8323329.4689.1517875184.124181
1139,1.2.276.0.7230010.3.1.4.8323329.14386.1517875251.844308
1140,1.2.276.0.7230010.3.1.4.8323329.11170.1517875231.513015
1141,1.2.276.0.7230010.3.1.4.8323329.13312.1517875244.606344
1142,1.2.276.0.7230010.3.1.4.8323329.4429.1517875182.835395
1143,1.2.276.0.7230010.3.1.4.8323329.5685.1517875189.611832
1144,1.2.276.0.7230010.3.1.4.8323329.10664.1517875224.946594
1145,1.2.276.0.7230010.3.1.4.8323329.1452.1517875167.861316
1146,1.2.276.0.7230010.3.1.4.8323329.5120.1517875186.494902
1147,1.2.276.0.7230010.3.1.4.8323329.3186.1517875176.491692
1148,1.2.276.0.7230010.3.1.4.8323329.5547.1517875188.747980
1149,1.2.276.0.7230010.3.1.4.8323329.3165.1517875176.394903
1150,1.2.276.0.7230010.3.1.4.8323329.13055.1517875243.331138
1151,1.2.276.0.7230010.3.1.4.8323329.12733.1517875241.532020
1152,1.2.276.0.7230010.3.1.4.8323329.12808.1517875241.965981
1153,1.2.276.0.7230010.3.1.4.8323329.32396.1517875160.390962
1154,1.2.276.0.7230010.3.1.4.8323329.14340.1517875251.405735
1155,1.2.276.0.7230010.3.1.4.8323329.5199.1517875186.924502
1156,1.2.276.0.7230010.3.1.4.8323329.3005.1517875175.651884
1157,1.2.276.0.7230010.3.1.4.8323329.3745.1517875179.256119
1158,1.2.276.0.7230010.3.1.4.8323329.32748.1517875162.147879
1159,1.2.276.0.7230010.3.1.4.8323329.11597.1517875233.831877
1160,1.2.276.0.7230010.3.1.4.8323329.32671.1517875161.738157
1161,1.2.276.0.7230010.3.1.4.8323329.12111.1517875237.434414
1162,1.2.276.0.7230010.3.1.4.8323329.4530.1517875183.330587
1163,1.2.276.0.7230010.3.1.4.8323329.482.1517875163.139408
1164,1.2.276.0.7230010.3.1.4.8323329.13884.1517875248.478629
1165,1.2.276.0.7230010.3.1.4.8323329.2142.1517875171.344422
1166,1.2.276.0.7230010.3.1.4.8323329.10517.1517875224.67179
1167,1.2.276.0.7230010.3.1.4.8323329.10416.1517875223.611323
1168,1.2.276.0.7230010.3.1.4.8323329.3031.1517875175.737392
1169,1.2.276.0.7230010.3.1.4.8323329.13348.1517875244.755157
1170,1.2.276.0.7230010.3.1.4.8323329.12406.1517875238.995975
1171,1.2.276.0.7230010.3.1.4.8323329.12868.1517875242.256715
1172,1.2.276.0.7230010.3.1.4.8323329.3066.1517875175.875110
1173,1.2.276.0.7230010.3.1.4.8323329.14600.1517875252.965818
1174,1.2.276.0.7230010.3.1.4.8323329.10010.1517875220.972783
1175,1.2.276.0.7230010.3.1.4.8323329.3460.1517875177.931630
1176,1.2.276.0.7230010.3.1.4.8323329.14076.1517875249.522912
1177,1.2.276.0.7230010.3.1.4.8323329.3271.1517875177.3391
1178,1.2.276.0.7230010.3.1.4.8323329.3643.1517875178.799075
1179,1.2.276.0.7230010.3.1.4.8323329.3269.1517875176.995164
1180,1.2.276.0.7230010.3.1.4.8323329.5020.1517875185.984691
1181,1.2.276.0.7230010.3.1.4.8323329.10351.1517875223.301392
1182,1.2.276.0.7230010.3.1.4.8323329.5033.1517875186.65409
1183,1.2.276.0.7230010.3.1.4.8323329.12584.1517875239.903031
1184,1.2.276.0.7230010.3.1.4.8323329.10799.1517875225.673201
1185,1.2.276.0.7230010.3.1.4.8323329.5648.1517875189.294294
1186,1.2.276.0.7230010.3.1.4.8323329.4654.1517875184.17340
1187,1.2.276.0.7230010.3.1.4.8323329.11572.1517875233.675564
1188,1.2.276.0.7230010.3.1.4.8323329.32079.1517875158.329858
1189,1.2.276.0.7230010.3.1.4.8323329.11282.1517875232.120785
1190,1.2.276.0.7230010.3.1.4.8323329.11043.1517875230.64239
1191,1.2.276.0.7230010.3.1.4.8323329.11480.1517875233.143118
1192,1.2.276.0.7230010.3.1.4.8323329.4716.1517875184.276209
1193,1.2.276.0.7230010.3.1.4.8323329.4422.1517875182.781330
1194,1.2.276.0.7230010.3.1.4.8323329.5061.1517875186.226468
1195,1.2.276.0.7230010.3.1.4.8323329.4921.1517875185.476270
1196,1.2.276.0.7230010.3.1.4.8323329.3916.1517875180.111120
1197,1.2.276.0.7230010.3.1.4.8323329.13840.1517875248.234913
1198,1.2.276.0.7230010.3.1.4.8323329.10962.1517875228.681949
1199,1.2.276.0.7230010.3.1.4.8323329.5598.1517875188.965313
1200,1.2.276.0.7230010.3.1.4.8323329.1286.1517875167.138303
1201,1.2.276.0.7230010.3.1.4.8323329.11146.1517875231.400779
1202,1.2.276.0.7230010.3.1.4.8323329.11907.1517875236.406200
1203,1.2.276.0.7230010.3.1.4.8323329.13847.1517875248.270839
1204,1.2.276.0.7230010.3.1.4.8323329.11041.1517875230.43833
1205,1.2.276.0.7230010.3.1.4.8323329.2144.1517875171.362910
1206,1.2.276.0.7230010.3.1.4.8323329.4780.1517875184.742073
1207,1.2.276.0.7230010.3.1.4.8323329.11155.1517875231.450190
1208,1.2.276.0.7230010.3.1.4.8323329.10162.1517875222.412421
1209,1.2.276.0.7230010.3.1.4.8323329.3313.1517875177.205015
1210,1.2.276.0.7230010.3.1.4.8323329.13722.1517875247.384355
1211,1.2.276.0.7230010.3.1.4.8323329.13443.1517875245.354155
1212,1.2.276.0.7230010.3.1.4.8323329.2281.1517875171.929306
1213,1.2.276.0.7230010.3.1.4.8323329.3433.1517875177.828583
1214,1.2.276.0.7230010.3.1.4.8323329.11460.1517875233.41334
1215,1.2.276.0.7230010.3.1.4.8323329.13242.1517875244.317884
1216,1.2.276.0.7230010.3.1.4.8323329.3508.1517875178.152185
1217,1.2.276.0.7230010.3.1.4.8323329.32089.1517875158.374727
1218,1.2.276.0.7230010.3.1.4.8323329.10476.1517875223.875757
1219,1.2.276.0.7230010.3.1.4.8323329.12505.1517875239.442564
1220,1.2.276.0.7230010.3.1.4.8323329.11543.1517875233.530577
1221,1.2.276.0.7230010.3.1.4.8323329.4108.1517875181.158353
1222,1.2.276.0.7230010.3.1.4.8323329.5411.1517875187.977062
1223,1.2.276.0.7230010.3.1.4.8323329.3491.1517875178.74917
1224,1.2.276.0.7230010.3.1.4.8323329.12382.1517875238.894201
1225,1.2.276.0.7230010.3.1.4.8323329.11725.1517875234.497613
1226,1.2.276.0.7230010.3.1.4.8323329.2654.1517875173.901803
1227,1.2.276.0.7230010.3.1.4.8323329.10999.1517875229.317766
1228,1.2.276.0.7230010.3.1.4.8323329.2979.1517875175.542645
1229,1.2.276.0.7230010.3.1.4.8323329.3194.1517875176.539150
1230,1.2.276.0.7230010.3.1.4.8323329.5625.1517875189.165708
1231,1.2.276.0.7230010.3.1.4.8323329.13802.1517875248.15364
1232,1.2.276.0.7230010.3.1.4.8323329.10196.1517875222.580181
1233,1.2.276.0.7230010.3.1.4.8323329.5783.1517875190.560461
1234,1.2.276.0.7230010.3.1.4.8323329.2202.1517875171.620051
1235,1.2.276.0.7230010.3.1.4.8323329.4581.1517875183.607111
1236,1.2.276.0.7230010.3.1.4.8323329.11003.1517875229.349705
1237,1.2.276.0.7230010.3.1.4.8323329.3382.1517875177.585998
1238,1.2.276.0.7230010.3.1.4.8323329.14075.1517875249.507901
1239,1.2.276.0.7230010.3.1.4.8323329.3410.1517875177.712430
1240,1.2.276.0.7230010.3.1.4.8323329.12786.1517875241.834049
1241,1.2.276.0.7230010.3.1.4.8323329.31778.1517875156.797052
1242,1.2.276.0.7230010.3.1.4.8323329.10367.1517875223.390827
1243,1.2.276.0.7230010.3.1.4.8323329.2002.1517875170.637429
1244,1.2.276.0.7230010.3.1.4.8323329.13998.1517875249.58755
1245,1.2.276.0.7230010.3.1.4.8323329.12137.1517875237.612324
1246,1.2.276.0.7230010.3.1.4.8323329.5405.1517875187.952236
1247,1.2.276.0.7230010.3.1.4.8323329.11998.1517875236.831149
1248,1.2.276.0.7230010.3.1.4.8323329.12233.1517875238.102486
1249,1.2.276.0.7230010.3.1.4.8323329.1268.1517875167.47034
1250,1.2.276.0.7230010.3.1.4.8323329.2658.1517875173.910389
1251,1.2.276.0.7230010.3.1.4.8323329.2314.1517875172.124381
1252,1.2.276.0.7230010.3.1.4.8323329.14396.1517875251.895730
1253,1.2.276.0.7230010.3.1.4.8323329.3810.1517875179.573150
1254,1.2.276.0.7230010.3.1.4.8323329.1130.1517875166.422767
1255,1.2.276.0.7230010.3.1.4.8323329.11896.1517875236.335050
1256,1.2.276.0.7230010.3.1.4.8323329.31776.1517875156.793724
1257,1.2.276.0.7230010.3.1.4.8323329.3263.1517875176.954738
1258,1.2.276.0.7230010.3.1.4.8323329.1311.1517875167.214817
1259,1.2.276.0.7230010.3.1.4.8323329.1631.1517875168.653719
1260,1.2.276.0.7230010.3.1.4.8323329.32754.1517875162.176078
1261,1.2.276.0.7230010.3.1.4.8323329.32653.1517875161.643037
1262,1.2.276.0.7230010.3.1.4.8323329.12637.1517875240.910256
1263,1.2.276.0.7230010.3.1.4.8323329.3975.1517875180.431790
1264,1.2.276.0.7230010.3.1.4.8323329.14198.1517875250.193891
1265,1.2.276.0.7230010.3.1.4.8323329.32759.1517875162.212558
1266,1.2.276.0.7230010.3.1.4.8323329.31952.1517875157.662284
1267,1.2.276.0.7230010.3.1.4.8323329.5245.1517875187.151148
1268,1.2.276.0.7230010.3.1.4.8323329.11511.1517875233.267414
1269,1.2.276.0.7230010.3.1.4.8323329.10550.1517875224.230189
1270,1.2.276.0.7230010.3.1.4.8323329.14560.1517875252.711562
1271,1.2.276.0.7230010.3.1.4.8323329.14534.1517875252.580375
1272,1.2.276.0.7230010.3.1.4.8323329.3329.1517875177.295239
1273,1.2.276.0.7230010.3.1.4.8323329.13364.1517875244.847615
1274,1.2.276.0.7230010.3.1.4.8323329.10847.1517875225.925010
1275,1.2.276.0.7230010.3.1.4.8323329.1290.1517875167.145267
1276,1.2.276.0.7230010.3.1.4.8323329.10818.1517875225.765525
1277,1.2.276.0.7230010.3.1.4.8323329.11769.1517875234.711646
1278,1.2.276.0.7230010.3.1.4.8323329.32294.1517875159.735146
1279,1.2.276.0.7230010.3.1.4.8323329.10133.1517875222.254186
1280,1.2.276.0.7230010.3.1.4.8323329.4177.1517875181.520808
1281,1.2.276.0.7230010.3.1.4.8323329.31875.1517875157.264945
1282,1.2.276.0.7230010.3.1.4.8323329.5336.1517875187.689223
1283,1.2.276.0.7230010.3.1.4.8323329.5520.1517875188.629951
1284,1.2.276.0.7230010.3.1.4.8323329.14602.1517875252.974686
1285,1.2.276.0.7230010.3.1.4.8323329.3697.1517875179.29628
1286,1.2.276.0.7230010.3.1.4.8323329.3252.1517875176.891811
1287,1.2.276.0.7230010.3.1.4.8323329.3242.1517875176.837519
1288,1.2.276.0.7230010.3.1.4.8323329.3211.1517875176.623768
1289,1.2.276.0.7230010.3.1.4.8323329.2509.1517875173.92910
1290,1.2.276.0.7230010.3.1.4.8323329.3647.1517875178.811495
1291,1.2.276.0.7230010.3.1.4.8323329.31841.1517875157.97024
1292,1.2.276.0.7230010.3.1.4.8323329.3169.1517875176.404725
1293,1.2.276.0.7230010.3.1.4.8323329.10893.1517875226.152299
1294,1.2.276.0.7230010.3.1.4.8323329.309.1517875162.328197
1295,1.2.276.0.7230010.3.1.4.8323329.4812.1517875184.925569
1296,1.2.276.0.7230010.3.1.4.8323329.1664.1517875168.814209
1297,1.2.276.0.7230010.3.1.4.8323329.4711.1517875184.266951
1298,1.2.276.0.7230010.3.1.4.8323329.10264.1517875222.900250
1299,1.2.276.0.7230010.3.1.4.8323329.1462.1517875167.913346
1300,1.2.276.0.7230010.3.1.4.8323329.1873.1517875170.3342
1301,1.2.276.0.7230010.3.1.4.8323329.2167.1517875171.441587
1302,1.2.276.0.7230010.3.1.4.8323329.13492.1517875245.551967
1303,1.2.276.0.7230010.3.1.4.8323329.31677.1517875156.274993
1304,1.2.276.0.7230010.3.1.4.8323329.5546.1517875188.747696
1305,1.2.276.0.7230010.3.1.4.8323329.2444.1517875172.777970
1306,1.2.276.0.7230010.3.1.4.8323329.32174.1517875158.880539
1307,1.2.276.0.7230010.3.1.4.8323329.13937.1517875248.763371
1308,1.2.276.0.7230010.3.1.4.8323329.11551.1517875233.572495
1309,1.2.276.0.7230010.3.1.4.8323329.1531.1517875168.248619
1310,1.2.276.0.7230010.3.1.4.8323329.3696.1517875179.36378
1311,1.2.276.0.7230010.3.1.4.8323329.5318.1517875187.609974
1312,1.2.276.0.7230010.3.1.4.8323329.4200.1517875181.692066
1313,1.2.276.0.7230010.3.1.4.8323329.13092.1517875243.583622
1314,1.2.276.0.7230010.3.1.4.8323329.4518.1517875183.268945
1315,1.2.276.0.7230010.3.1.4.8323329.5595.1517875188.945542
1316,1.2.276.0.7230010.3.1.4.8323329.12549.1517875239.661402
1317,1.2.276.0.7230010.3.1.4.8323329.5567.1517875188.844558
1318,1.2.276.0.7230010.3.1.4.8323329.4984.1517875185.838941
1319,1.2.276.0.7230010.3.1.4.8323329.5536.1517875188.697339
1320,1.2.276.0.7230010.3.1.4.8323329.12017.1517875236.916922
1321,1.2.276.0.7230010.3.1.4.8323329.12630.1517875240.446656
1322,1.2.276.0.7230010.3.1.4.8323329.14392.1517875251.878431
1323,1.2.276.0.7230010.3.1.4.8323329.32024.1517875158.69904
1324,1.2.276.0.7230010.3.1.4.8323329.3583.1517875178.571601
1325,1.2.276.0.7230010.3.1.4.8323329.14299.1517875250.643953
1326,1.2.276.0.7230010.3.1.4.8323329.10951.1517875228.428311
1327,1.2.276.0.7230010.3.1.4.8323329.483.1517875163.155408
1328,1.2.276.0.7230010.3.1.4.8323329.2182.1517875171.532604
1329,1.2.276.0.7230010.3.1.4.8323329.12507.1517875239.446477
1330,1.2.276.0.7230010.3.1.4.8323329.10929.1517875228.116197
1331,1.2.276.0.7230010.3.1.4.8323329.1251.1517875166.966302
1332,1.2.276.0.7230010.3.1.4.8323329.1307.1517875167.209265
1333,1.2.276.0.7230010.3.1.4.8323329.12841.1517875242.116965
1334,1.2.276.0.7230010.3.1.4.8323329.3126.1517875176.234139
1335,1.2.276.0.7230010.3.1.4.8323329.13366.1517875244.865060
1336,1.2.276.0.7230010.3.1.4.8323329.12171.1517875237.820077
1337,1.2.276.0.7230010.3.1.4.8323329.3763.1517875179.334004
1338,1.2.276.0.7230010.3.1.4.8323329.13459.1517875245.421047
1339,1.2.276.0.7230010.3.1.4.8323329.12393.1517875238.941032
1340,1.2.276.0.7230010.3.1.4.8323329.11540.1517875233.498485
1341,1.2.276.0.7230010.3.1.4.8323329.4209.1517875181.736553
1342,1.2.276.0.7230010.3.1.4.8323329.3334.1517875177.309082
1343,1.2.276.0.7230010.3.1.4.8323329.13704.1517875247.297857
1344,1.2.276.0.7230010.3.1.4.8323329.12618.1517875240.171091
1345,1.2.276.0.7230010.3.1.4.8323329.1492.1517875168.93461
1346,1.2.276.0.7230010.3.1.4.8323329.5623.1517875189.138295
1347,1.2.276.0.7230010.3.1.4.8323329.13639.1517875246.989087
1348,1.2.276.0.7230010.3.1.4.8323329.32082.1517875158.341124
1349,1.2.276.0.7230010.3.1.4.8323329.1220.1517875166.837537
1350,1.2.276.0.7230010.3.1.4.8323329.3604.1517875178.653360
1351,1.2.276.0.7230010.3.1.4.8323329.2022.1517875170.745807
1352,1.2.276.0.7230010.3.1.4.8323329.3486.1517875178.51764
1353,1.2.276.0.7230010.3.1.4.8323329.2993.1517875175.586359
1354,1.2.276.0.7230010.3.1.4.8323329.10435.1517875223.711707
1355,1.2.276.0.7230010.3.1.4.8323329.1568.1517875168.448529
1356,1.2.276.0.7230010.3.1.4.8323329.32022.1517875158.58928
1357,1.2.276.0.7230010.3.1.4.8323329.11236.1517875231.890033
1358,1.2.276.0.7230010.3.1.4.8323329.11862.1517875236.77647
1359,1.2.276.0.7230010.3.1.4.8323329.10106.1517875222.107967
1360,1.2.276.0.7230010.3.1.4.8323329.10076.1517875221.859592
1361,1.2.276.0.7230010.3.1.4.8323329.32377.1517875160.282074
1362,1.2.276.0.7230010.3.1.4.8323329.10586.1517875224.429817
1363,1.2.276.0.7230010.3.1.4.8323329.4292.1517875182.149757
1364,1.2.276.0.7230010.3.1.4.8323329.4442.1517875182.889467
1365,1.2.276.0.7230010.3.1.4.8323329.31839.1517875157.98968
1366,1.2.276.0.7230010.3.1.4.8323329.1034.1517875166.8504
1367,1.2.276.0.7230010.3.1.4.8323329.1226.1517875166.862141
1368,1.2.276.0.7230010.3.1.4.8323329.4913.1517875185.426119
1369,1.2.276.0.7230010.3.1.4.8323329.5095.1517875186.390250
1370,1.2.276.0.7230010.3.1.4.8323329.2553.1517875173.367323
1371,1.2.276.0.7230010.3.1.4.8323329.10036.1517875221.68521
1372,1.2.276.0.7230010.3.1.4.8323329.5717.1517875189.743926
1373,1.2.276.0.7230010.3.1.4.8323329.5152.1517875186.671117
1374,1.2.276.0.7230010.3.1.4.8323329.2557.1517875173.385107
1375,1.2.276.0.7230010.3.1.4.8323329.4401.1517875182.657346
1376,1.2.276.0.7230010.3.1.4.8323329.5063.1517875186.239615
1377,1.2.276.0.7230010.3.1.4.8323329.11435.1517875232.930413
