,Folds
1596,1.2.276.0.7230010.3.1.4.8323329.3816.1517875179.617636
1597,1.2.276.0.7230010.3.1.4.8323329.2782.1517875174.682982
1598,1.2.276.0.7230010.3.1.4.8323329.2696.1517875174.90114
1599,1.2.276.0.7230010.3.1.4.8323329.4646.1517875183.958944
1600,1.2.276.0.7230010.3.1.4.8323329.4087.1517875181.48201
1601,1.2.276.0.7230010.3.1.4.8323329.1995.1517875170.625283
1602,1.2.276.0.7230010.3.1.4.8323329.3873.1517875179.921486
1603,1.2.276.0.7230010.3.1.4.8323329.32689.1517875161.833642
1604,1.2.276.0.7230010.3.1.4.8323329.2410.1517875172.587385
1605,1.2.276.0.7230010.3.1.4.8323329.10995.1517875229.283363
1606,1.2.276.0.7230010.3.1.4.8323329.5457.1517875188.251538
1607,1.2.276.0.7230010.3.1.4.8323329.10713.1517875225.217665
1608,1.2.276.0.7230010.3.1.4.8323329.32421.1517875160.491792
1609,1.2.276.0.7230010.3.1.4.8323329.435.1517875162.931776
1610,1.2.276.0.7230010.3.1.4.8323329.11835.1517875235.939998
1611,1.2.276.0.7230010.3.1.4.8323329.13775.1517875247.868784
1612,1.2.276.0.7230010.3.1.4.8323329.12413.1517875239.20295
1613,1.2.276.0.7230010.3.1.4.8323329.12310.1517875238.494857
1614,1.2.276.0.7230010.3.1.4.8323329.14443.1517875252.137038
1615,1.2.276.0.7230010.3.1.4.8323329.12538.1517875239.635004
1616,1.2.276.0.7230010.3.1.4.8323329.5342.1517875187.687668
1617,1.2.276.0.7230010.3.1.4.8323329.5747.1517875190.107803
1618,1.2.276.0.7230010.3.1.4.8323329.1689.1517875168.936106
1619,1.2.276.0.7230010.3.1.4.8323329.4080.1517875181.8022
1620,1.2.276.0.7230010.3.1.4.8323329.5384.1517875187.872760
1621,1.2.276.0.7230010.3.1.4.8323329.11130.1517875231.311658
1622,1.2.276.0.7230010.3.1.4.8323329.1548.1517875168.338547
1623,1.2.276.0.7230010.3.1.4.8323329.1182.1517875166.681377
1624,1.2.276.0.7230010.3.1.4.8323329.11251.1517875231.983178
1625,1.2.276.0.7230010.3.1.4.8323329.10782.1517875225.614295
1626,1.2.276.0.7230010.3.1.4.8323329.1361.1517875167.387853
1627,1.2.276.0.7230010.3.1.4.8323329.31903.1517875157.413584
1628,1.2.276.0.7230010.3.1.4.8323329.32756.1517875162.204444
1629,1.2.276.0.7230010.3.1.4.8323329.2951.1517875175.446916
1630,1.2.276.0.7230010.3.1.4.8323329.13315.1517875244.632411
1631,1.2.276.0.7230010.3.1.4.8323329.32086.1517875158.373068
1632,1.2.276.0.7230010.3.1.4.8323329.11375.1517875232.676429
1633,1.2.276.0.7230010.3.1.4.8323329.1263.1517875167.19062
1634,1.2.276.0.7230010.3.1.4.8323329.32564.1517875161.228155
1635,1.2.276.0.7230010.3.1.4.8323329.1868.1517875169.993529
1636,1.2.276.0.7230010.3.1.4.8323329.12582.1517875239.890405
1637,1.2.276.0.7230010.3.1.4.8323329.5243.1517875187.148872
1638,1.2.276.0.7230010.3.1.4.8323329.3080.1517875175.961840
1639,1.2.276.0.7230010.3.1.4.8323329.1592.1517875168.533276
1640,1.2.276.0.7230010.3.1.4.8323329.1530.1517875168.249792
1641,1.2.276.0.7230010.3.1.4.8323329.14566.1517875252.734948
1642,1.2.276.0.7230010.3.1.4.8323329.12470.1517875239.271633
1643,1.2.276.0.7230010.3.1.4.8323329.11520.1517875233.336781
1644,1.2.276.0.7230010.3.1.4.8323329.10149.1517875222.359705
1645,1.2.276.0.7230010.3.1.4.8323329.2713.1517875174.188646
1646,1.2.276.0.7230010.3.1.4.8323329.4800.1517875184.873014
1647,1.2.276.0.7230010.3.1.4.8323329.3364.1517875177.493152
1648,1.2.276.0.7230010.3.1.4.8323329.13625.1517875246.903378
1649,1.2.276.0.7230010.3.1.4.8323329.3780.1517875179.400540
1650,1.2.276.0.7230010.3.1.4.8323329.11621.1517875233.953897
1651,1.2.276.0.7230010.3.1.4.8323329.3207.1517875176.601047
1652,1.2.276.0.7230010.3.1.4.8323329.2672.1517875173.983586
1653,1.2.276.0.7230010.3.1.4.8323329.2637.1517875173.823930
1654,1.2.276.0.7230010.3.1.4.8323329.4467.1517875183.13595
1655,1.2.276.0.7230010.3.1.4.8323329.32456.1517875160.706103
1656,1.2.276.0.7230010.3.1.4.8323329.12960.1517875242.729148
1657,1.2.276.0.7230010.3.1.4.8323329.2719.1517875174.245677
1658,1.2.276.0.7230010.3.1.4.8323329.4322.1517875182.295303
1659,1.2.276.0.7230010.3.1.4.8323329.2728.1517875174.290224
1660,1.2.276.0.7230010.3.1.4.8323329.3479.1517875178.30633
1661,1.2.276.0.7230010.3.1.4.8323329.32098.1517875158.420481
1662,1.2.276.0.7230010.3.1.4.8323329.10048.1517875221.751979
1663,1.2.276.0.7230010.3.1.4.8323329.5054.1517875186.162674
1664,1.2.276.0.7230010.3.1.4.8323329.1211.1517875166.797054
1665,1.2.276.0.7230010.3.1.4.8323329.11441.1517875232.962914
1666,1.2.276.0.7230010.3.1.4.8323329.3983.1517875180.509744
1667,1.2.276.0.7230010.3.1.4.8323329.11425.1517875232.878035
1668,1.2.276.0.7230010.3.1.4.8323329.31747.1517875156.593134
1669,1.2.276.0.7230010.3.1.4.8323329.10409.1517875223.576347
1670,1.2.276.0.7230010.3.1.4.8323329.10805.1517875225.697867
1671,1.2.276.0.7230010.3.1.4.8323329.32054.1517875158.212647
1672,1.2.276.0.7230010.3.1.4.8323329.32310.1517875159.845412
1673,1.2.276.0.7230010.3.1.4.8323329.21631.1517874435.266171
1674,1.2.276.0.7230010.3.1.4.8323329.10918.1517875227.904054
1675,1.2.276.0.7230010.3.1.4.8323329.13436.1517875245.322557
1676,1.2.276.0.7230010.3.1.4.8323329.10553.1517875224.247554
1677,1.2.276.0.7230010.3.1.4.8323329.13703.1517875247.293579
1678,1.2.276.0.7230010.3.1.4.8323329.32585.1517875161.352084
1679,1.2.276.0.7230010.3.1.4.8323329.2878.1517875175.188420
1680,1.2.276.0.7230010.3.1.4.8323329.11390.1517875232.747228
1681,1.2.276.0.7230010.3.1.4.8323329.10034.1517875221.47394
1682,1.2.276.0.7230010.3.1.4.8323329.12635.1517875240.791633
1683,1.2.276.0.7230010.3.1.4.8323329.13777.1517875247.870286
1684,1.2.276.0.7230010.3.1.4.8323329.1433.1517875167.751820
1685,1.2.276.0.7230010.3.1.4.8323329.11510.1517875233.262262
1686,1.2.276.0.7230010.3.1.4.8323329.32194.1517875158.962626
1687,1.2.276.0.7230010.3.1.4.8323329.3270.1517875176.995540
1688,1.2.276.0.7230010.3.1.4.8323329.5654.1517875189.344711
1689,1.2.276.0.7230010.3.1.4.8323329.3792.1517875179.438450
1690,1.2.276.0.7230010.3.1.4.8323329.1582.1517875168.499039
1691,1.2.276.0.7230010.3.1.4.8323329.11133.1517875231.332951
1692,1.2.276.0.7230010.3.1.4.8323329.11885.1517875236.191346
1693,1.2.276.0.7230010.3.1.4.8323329.14598.1517875252.944864
1694,1.2.276.0.7230010.3.1.4.8323329.4466.1517875182.996222
1695,1.2.276.0.7230010.3.1.4.8323329.3153.1517875176.345052
1696,1.2.276.0.7230010.3.1.4.8323329.10871.1517875226.64890
1697,1.2.276.0.7230010.3.1.4.8323329.13706.1517875247.304787
1698,1.2.276.0.7230010.3.1.4.8323329.3393.1517875177.640691
1699,1.2.276.0.7230010.3.1.4.8323329.4765.1517875184.650680
1700,1.2.276.0.7230010.3.1.4.8323329.1943.1517875170.352273
1701,1.2.276.0.7230010.3.1.4.8323329.545.1517875163.377721
1702,1.2.276.0.7230010.3.1.4.8323329.3673.1517875178.936066
1703,1.2.276.0.7230010.3.1.4.8323329.13381.1517875245.19525
1704,1.2.276.0.7230010.3.1.4.8323329.10800.1517875225.675753
1705,1.2.276.0.7230010.3.1.4.8323329.11136.1517875231.344789
1706,1.2.276.0.7230010.3.1.4.8323329.32352.1517875160.166042
1707,1.2.276.0.7230010.3.1.4.8323329.3435.1517875177.828278
1708,1.2.276.0.7230010.3.1.4.8323329.4580.1517875183.601524
1709,1.2.276.0.7230010.3.1.4.8323329.3904.1517875180.51981
1710,1.2.276.0.7230010.3.1.4.8323329.14163.1517875249.941144
1711,1.2.276.0.7230010.3.1.4.8323329.13990.1517875248.997209
1712,1.2.276.0.7230010.3.1.4.8323329.12669.1517875241.62539
1713,1.2.276.0.7230010.3.1.4.8323329.10924.1517875228.12433
1714,1.2.276.0.7230010.3.1.4.8323329.5019.1517875185.975789
1715,1.2.276.0.7230010.3.1.4.8323329.1509.1517875168.170477
1716,1.2.276.0.7230010.3.1.4.8323329.13014.1517875243.90817
1717,1.2.276.0.7230010.3.1.4.8323329.13216.1517875244.172440
1718,1.2.276.0.7230010.3.1.4.8323329.31755.1517875156.629672
1719,1.2.276.0.7230010.3.1.4.8323329.32518.1517875160.978553
1720,1.2.276.0.7230010.3.1.4.8323329.1178.1517875166.652016
1721,1.2.276.0.7230010.3.1.4.8323329.5456.1517875188.241959
1722,1.2.276.0.7230010.3.1.4.8323329.32269.1517875159.313308
1723,1.2.276.0.7230010.3.1.4.8323329.4516.1517875183.255860
1724,1.2.276.0.7230010.3.1.4.8323329.13444.1517875245.346980
1725,1.2.276.0.7230010.3.1.4.8323329.358.1517875162.548633
1726,1.2.276.0.7230010.3.1.4.8323329.12547.1517875239.651003
1727,1.2.276.0.7230010.3.1.4.8323329.13161.1517875243.952848
1728,1.2.276.0.7230010.3.1.4.8323329.10813.1517875225.746233
1729,1.2.276.0.7230010.3.1.4.8323329.14077.1517875249.517899
1730,1.2.276.0.7230010.3.1.4.8323329.2439.1517875172.754421
1731,1.2.276.0.7230010.3.1.4.8323329.1099.1517875166.314896
1732,1.2.276.0.7230010.3.1.4.8323329.2714.1517875174.208635
1733,1.2.276.0.7230010.3.1.4.8323329.5344.1517875187.692558
1734,1.2.276.0.7230010.3.1.4.8323329.4771.1517875184.682879
1735,1.2.276.0.7230010.3.1.4.8323329.10102.1517875222.93719
1736,1.2.276.0.7230010.3.1.4.8323329.12646.1517875240.956485
1737,1.2.276.0.7230010.3.1.4.8323329.32574.1517875161.273095
1738,1.2.276.0.7230010.3.1.4.8323329.2840.1517875175.37684
1739,1.2.276.0.7230010.3.1.4.8323329.14434.1517875252.95121
1740,1.2.276.0.7230010.3.1.4.8323329.31694.1517875156.358592
1741,1.2.276.0.7230010.3.1.4.8323329.12494.1517875239.387262
1742,1.2.276.0.7230010.3.1.4.8323329.31764.1517875156.691740
1743,1.2.276.0.7230010.3.1.4.8323329.11139.1517875231.356380
1744,1.2.276.0.7230010.3.1.4.8323329.11820.1517875235.237660
1745,1.2.276.0.7230010.3.1.4.8323329.3159.1517875176.367426
1746,1.2.276.0.7230010.3.1.4.8323329.13903.1517875248.596052
1747,1.2.276.0.7230010.3.1.4.8323329.2436.1517875172.725410
1748,1.2.276.0.7230010.3.1.4.8323329.5535.1517875188.695025
1749,1.2.276.0.7230010.3.1.4.8323329.13212.1517875244.151789
1750,1.2.276.0.7230010.3.1.4.8323329.13590.1517875246.768731
1751,1.2.276.0.7230010.3.1.4.8323329.10522.1517875224.90148
1752,1.2.276.0.7230010.3.1.4.8323329.2649.1517875173.888097
1753,1.2.276.0.7230010.3.1.4.8323329.14166.1517875249.960168
1754,1.2.276.0.7230010.3.1.4.8323329.14496.1517875252.386912
1755,1.2.276.0.7230010.3.1.4.8323329.13254.1517875244.365620
1756,1.2.276.0.7230010.3.1.4.8323329.4724.1517875184.311054
1757,1.2.276.0.7230010.3.1.4.8323329.4517.1517875183.263954
1758,1.2.276.0.7230010.3.1.4.8323329.14222.1517875250.310846
1759,1.2.276.0.7230010.3.1.4.8323329.12041.1517875237.61303
1760,1.2.276.0.7230010.3.1.4.8323329.13072.1517875243.412100
1761,1.2.276.0.7230010.3.1.4.8323329.13278.1517875244.472106
1762,1.2.276.0.7230010.3.1.4.8323329.3698.1517875179.36045
1763,1.2.276.0.7230010.3.1.4.8323329.11141.1517875231.381221
1764,1.2.276.0.7230010.3.1.4.8323329.10059.1517875221.797139
1765,1.2.276.0.7230010.3.1.4.8323329.13260.1517875244.387213
1766,1.2.276.0.7230010.3.1.4.8323329.11466.1517875233.83054
1767,1.2.276.0.7230010.3.1.4.8323329.3442.1517875177.860392
1768,1.2.276.0.7230010.3.1.4.8323329.32442.1517875160.627096
1769,1.2.276.0.7230010.3.1.4.8323329.14158.1517875249.917785
1770,1.2.276.0.7230010.3.1.4.8323329.13892.1517875248.512973
1771,1.2.276.0.7230010.3.1.4.8323329.11595.1517875233.823134
1772,1.2.276.0.7230010.3.1.4.8323329.2095.1517875171.132191
1773,1.2.276.0.7230010.3.1.4.8323329.1952.1517875170.398574
1774,1.2.276.0.7230010.3.1.4.8323329.4250.1517875181.893339
1775,1.2.276.0.7230010.3.1.4.8323329.4601.1517875183.675592
1776,1.2.276.0.7230010.3.1.4.8323329.13336.1517875244.703603
1777,1.2.276.0.7230010.3.1.4.8323329.5481.1517875188.411727
1778,1.2.276.0.7230010.3.1.4.8323329.3103.1517875176.114549
1779,1.2.276.0.7230010.3.1.4.8323329.12524.1517875239.524176
1780,1.2.276.0.7230010.3.1.4.8323329.13608.1517875246.846880
1781,1.2.276.0.7230010.3.1.4.8323329.32727.1517875162.12532
1782,1.2.276.0.7230010.3.1.4.8323329.3658.1517875178.862028
1783,1.2.276.0.7230010.3.1.4.8323329.4731.1517875184.374098
1784,1.2.276.0.7230010.3.1.4.8323329.14263.1517875250.490241
1785,1.2.276.0.7230010.3.1.4.8323329.4473.1517875183.52072
1786,1.2.276.0.7230010.3.1.4.8323329.11796.1517875234.897335
1787,1.2.276.0.7230010.3.1.4.8323329.5449.1517875188.194740
1788,1.2.276.0.7230010.3.1.4.8323329.14042.1517875249.292805
1789,1.2.276.0.7230010.3.1.4.8323329.13913.1517875248.625290
1790,1.2.276.0.7230010.3.1.4.8323329.12139.1517875237.629670
1791,1.2.276.0.7230010.3.1.4.8323329.13338.1517875244.704322
1792,1.2.276.0.7230010.3.1.4.8323329.11801.1517875234.923117
1793,1.2.276.0.7230010.3.1.4.8323329.3935.1517875180.205912
1794,1.2.276.0.7230010.3.1.4.8323329.11553.1517875233.585147
1795,1.2.276.0.7230010.3.1.4.8323329.5300.1517875187.493061
1796,1.2.276.0.7230010.3.1.4.8323329.406.1517875162.818172
1797,1.2.276.0.7230010.3.1.4.8323329.32309.1517875159.831942
1798,1.2.276.0.7230010.3.1.4.8323329.4507.1517875183.205491
1799,1.2.276.0.7230010.3.1.4.8323329.13081.1517875243.480848
1800,1.2.276.0.7230010.3.1.4.8323329.12774.1517875241.749779
1801,1.2.276.0.7230010.3.1.4.8323329.10445.1517875223.758891
1802,1.2.276.0.7230010.3.1.4.8323329.1737.1517875169.171778
1803,1.2.276.0.7230010.3.1.4.8323329.350.1517875162.508837
1804,1.2.276.0.7230010.3.1.4.8323329.11637.1517875234.42061
1805,1.2.276.0.7230010.3.1.4.8323329.13917.1517875248.644381
1806,1.2.276.0.7230010.3.1.4.8323329.10679.1517875225.17163
1807,1.2.276.0.7230010.3.1.4.8323329.13851.1517875248.285533
1808,1.2.276.0.7230010.3.1.4.8323329.3072.1517875175.923383
1809,1.2.276.0.7230010.3.1.4.8323329.3862.1517875179.853787
1810,1.2.276.0.7230010.3.1.4.8323329.12230.1517875238.85181
1811,1.2.276.0.7230010.3.1.4.8323329.13214.1517875244.169305
1812,1.2.276.0.7230010.3.1.4.8323329.4880.1517875185.237288
1813,1.2.276.0.7230010.3.1.4.8323329.3635.1517875178.762885
1814,1.2.276.0.7230010.3.1.4.8323329.3362.1517875177.486289
1815,1.2.276.0.7230010.3.1.4.8323329.2337.1517875172.239205
1816,1.2.276.0.7230010.3.1.4.8323329.14315.1517875251.110175
1817,1.2.276.0.7230010.3.1.4.8323329.3265.1517875176.960000
1818,1.2.276.0.7230010.3.1.4.8323329.10446.1517875223.762752
1819,1.2.276.0.7230010.3.1.4.8323329.14564.1517875252.726608
1820,1.2.276.0.7230010.3.1.4.8323329.12385.1517875238.894587
1821,1.2.276.0.7230010.3.1.4.8323329.1510.1517875168.169329
1822,1.2.276.0.7230010.3.1.4.8323329.3853.1517875179.790178
1823,1.2.276.0.7230010.3.1.4.8323329.11363.1517875232.613514
1824,1.2.276.0.7230010.3.1.4.8323329.361.1517875162.554473
1825,1.2.276.0.7230010.3.1.4.8323329.31733.1517875156.519326
1826,1.2.276.0.7230010.3.1.4.8323329.2296.1517875171.986990
1827,1.2.276.0.7230010.3.1.4.8323329.4578.1517875183.590556
1828,1.2.276.0.7230010.3.1.4.8323329.12203.1517875237.942732
1829,1.2.276.0.7230010.3.1.4.8323329.10619.1517875224.568788
1830,1.2.276.0.7230010.3.1.4.8323329.13588.1517875246.757406
1831,1.2.276.0.7230010.3.1.4.8323329.14167.1517875249.969723
1832,1.2.276.0.7230010.3.1.4.8323329.12152.1517875237.724215
1833,1.2.276.0.7230010.3.1.4.8323329.13698.1517875247.279830
1834,1.2.276.0.7230010.3.1.4.8323329.4484.1517875183.110708
1835,1.2.276.0.7230010.3.1.4.8323329.5004.1517875185.921404
1836,1.2.276.0.7230010.3.1.4.8323329.510.1517875163.254033
1837,1.2.276.0.7230010.3.1.4.8323329.32097.1517875158.424365
1838,1.2.276.0.7230010.3.1.4.8323329.11241.1517875231.913108
1839,1.2.276.0.7230010.3.1.4.8323329.3868.1517875179.892691
1840,1.2.276.0.7230010.3.1.4.8323329.12184.1517875237.875180
1841,1.2.276.0.7230010.3.1.4.8323329.12773.1517875241.750540
1842,1.2.276.0.7230010.3.1.4.8323329.5376.1517875187.823993
1843,1.2.276.0.7230010.3.1.4.8323329.5219.1517875187.28247
1844,1.2.276.0.7230010.3.1.4.8323329.12418.1517875239.55709
1845,1.2.276.0.7230010.3.1.4.8323329.12521.1517875239.524745
1846,1.2.276.0.7230010.3.1.4.8323329.2839.1517875175.6828
1847,1.2.276.0.7230010.3.1.4.8323329.5358.1517875187.748481
1848,1.2.276.0.7230010.3.1.4.8323329.13162.1517875243.950980
1849,1.2.276.0.7230010.3.1.4.8323329.12940.1517875242.632293
1850,1.2.276.0.7230010.3.1.4.8323329.14608.1517875253.48724
1851,1.2.276.0.7230010.3.1.4.8323329.11787.1517875234.823701
1852,1.2.276.0.7230010.3.1.4.8323329.1134.1517875166.435911
1853,1.2.276.0.7230010.3.1.4.8323329.12648.1517875240.991625
1854,1.2.276.0.7230010.3.1.4.8323329.12898.1517875242.432521
1855,1.2.276.0.7230010.3.1.4.8323329.32661.1517875161.688353
1856,1.2.276.0.7230010.3.1.4.8323329.10592.1517875224.456209
1857,1.2.276.0.7230010.3.1.4.8323329.3849.1517875179.768477
1858,1.2.276.0.7230010.3.1.4.8323329.5067.1517875186.266428
1859,1.2.276.0.7230010.3.1.4.8323329.3741.1517875179.233719
1860,1.2.276.0.7230010.3.1.4.8323329.2855.1517875175.101534
1861,1.2.276.0.7230010.3.1.4.8323329.13467.1517875245.465061
1862,1.2.276.0.7230010.3.1.4.8323329.12783.1517875241.792448
1863,1.2.276.0.7230010.3.1.4.8323329.10921.1517875227.926515
1864,1.2.276.0.7230010.3.1.4.8323329.4745.1517875184.584409
1865,1.2.276.0.7230010.3.1.4.8323329.4460.1517875182.968172
1866,1.2.276.0.7230010.3.1.4.8323329.32255.1517875159.256803
1867,1.2.276.0.7230010.3.1.4.8323329.1467.1517875167.949678
1868,1.2.276.0.7230010.3.1.4.8323329.13176.1517875244.15590
1869,1.2.276.0.7230010.3.1.4.8323329.10702.1517875225.164617
1870,1.2.276.0.7230010.3.1.4.8323329.2733.1517875174.322850
1871,1.2.276.0.7230010.3.1.4.8323329.32744.1517875162.138159
1872,1.2.276.0.7230010.3.1.4.8323329.11407.1517875232.807719
1873,1.2.276.0.7230010.3.1.4.8323329.32002.1517875157.962852
1874,1.2.276.0.7230010.3.1.4.8323329.11484.1517875233.164926
1875,1.2.276.0.7230010.3.1.4.8323329.576.1517875163.513917
1876,1.2.276.0.7230010.3.1.4.8323329.4030.1517875180.760906
1877,1.2.276.0.7230010.3.1.4.8323329.10126.1517875222.228168
1878,1.2.276.0.7230010.3.1.4.8323329.3363.1517875177.501010
1879,1.2.276.0.7230010.3.1.4.8323329.1514.1517875168.183235
1880,1.2.276.0.7230010.3.1.4.8323329.3431.1517875177.817613
1881,1.2.276.0.7230010.3.1.4.8323329.13318.1517875244.629617
1882,1.2.276.0.7230010.3.1.4.8323329.13838.1517875248.215676
1883,1.2.276.0.7230010.3.1.4.8323329.4758.1517875184.624326
1884,1.2.276.0.7230010.3.1.4.8323329.4918.1517875185.471615
1885,1.2.276.0.7230010.3.1.4.8323329.3041.1517875175.772635
1886,1.2.276.0.7230010.3.1.4.8323329.4524.1517875183.297076
1887,1.2.276.0.7230010.3.1.4.8323329.13430.1517875245.275495
1888,1.2.276.0.7230010.3.1.4.8323329.1041.1517875166.34628
1889,1.2.276.0.7230010.3.1.4.8323329.2496.1517875173.48037
1890,1.2.276.0.7230010.3.1.4.8323329.563.1517875163.451169
1891,1.2.276.0.7230010.3.1.4.8323329.5149.1517875186.649913
1892,1.2.276.0.7230010.3.1.4.8323329.3969.1517875180.411527
1893,1.2.276.0.7230010.3.1.4.8323329.3065.1517875175.863257
1894,1.2.276.0.7230010.3.1.4.8323329.31996.1517875157.923956
1895,1.2.276.0.7230010.3.1.4.8323329.3483.1517875178.36845
1896,1.2.276.0.7230010.3.1.4.8323329.2604.1517875173.685211
1897,1.2.276.0.7230010.3.1.4.8323329.2061.1517875170.956428
1898,1.2.276.0.7230010.3.1.4.8323329.13133.1517875243.822475
1899,1.2.276.0.7230010.3.1.4.8323329.11784.1517875234.818506
1900,1.2.276.0.7230010.3.1.4.8323329.10632.1517875224.636899
1901,1.2.276.0.7230010.3.1.4.8323329.11303.1517875232.238925
1902,1.2.276.0.7230010.3.1.4.8323329.1559.1517875168.403745
1903,1.2.276.0.7230010.3.1.4.8323329.3432.1517875177.822407
1904,1.2.276.0.7230010.3.1.4.8323329.2398.1517875172.527284
1905,1.2.276.0.7230010.3.1.4.8323329.32250.1517875159.235229
1906,1.2.276.0.7230010.3.1.4.8323329.3971.1517875180.404576
1907,1.2.276.0.7230010.3.1.4.8323329.2823.1517875174.893620
1908,1.2.276.0.7230010.3.1.4.8323329.12398.1517875238.957010
1909,1.2.276.0.7230010.3.1.4.8323329.13971.1517875248.912332
1910,1.2.276.0.7230010.3.1.4.8323329.13829.1517875248.155435
1911,1.2.276.0.7230010.3.1.4.8323329.14332.1517875251.365104
1912,1.2.276.0.7230010.3.1.4.8323329.32420.1517875160.489377
1913,1.2.276.0.7230010.3.1.4.8323329.10408.1517875223.570007
1914,1.2.276.0.7230010.3.1.4.8323329.10623.1517875224.585561
1915,1.2.276.0.7230010.3.1.4.8323329.11756.1517875234.619205
1916,1.2.276.0.7230010.3.1.4.8323329.3062.1517875175.842254
1917,1.2.276.0.7230010.3.1.4.8323329.13997.1517875249.49329
1918,1.2.276.0.7230010.3.1.4.8323329.3542.1517875178.318145
1919,1.2.276.0.7230010.3.1.4.8323329.1317.1517875167.224344
1920,1.2.276.0.7230010.3.1.4.8323329.4096.1517875181.107461
1921,1.2.276.0.7230010.3.1.4.8323329.31704.1517875156.395012
1922,1.2.276.0.7230010.3.1.4.8323329.5487.1517875188.420164
1923,1.2.276.0.7230010.3.1.4.8323329.13499.1517875245.581309
1924,1.2.276.0.7230010.3.1.4.8323329.11232.1517875231.872994
1925,1.2.276.0.7230010.3.1.4.8323329.14492.1517875252.365355
1926,1.2.276.0.7230010.3.1.4.8323329.3287.1517875177.101984
1927,1.2.276.0.7230010.3.1.4.8323329.11639.1517875234.49961
1928,1.2.276.0.7230010.3.1.4.8323329.13503.1517875245.600367
1929,1.2.276.0.7230010.3.1.4.8323329.11752.1517875234.591903
1930,1.2.276.0.7230010.3.1.4.8323329.1825.1517875169.755555
1931,1.2.276.0.7230010.3.1.4.8323329.11570.1517875233.675809
1932,1.2.276.0.7230010.3.1.4.8323329.14281.1517875250.561132
1933,1.2.276.0.7230010.3.1.4.8323329.11672.1517875234.255653
1934,1.2.276.0.7230010.3.1.4.8323329.12270.1517875238.348414
1935,1.2.276.0.7230010.3.1.4.8323329.14144.1517875249.834990
1936,1.2.276.0.7230010.3.1.4.8323329.32683.1517875161.783617
1937,1.2.276.0.7230010.3.1.4.8323329.2844.1517875175.48231
1938,1.2.276.0.7230010.3.1.4.8323329.13578.1517875246.695724
1939,1.2.276.0.7230010.3.1.4.8323329.1671.1517875168.859238
1940,1.2.276.0.7230010.3.1.4.8323329.2773.1517875174.625706
1941,1.2.276.0.7230010.3.1.4.8323329.14475.1517875252.268453
1942,1.2.276.0.7230010.3.1.4.8323329.10900.1517875226.344445
1943,1.2.276.0.7230010.3.1.4.8323329.11741.1517875234.559182
1944,1.2.276.0.7230010.3.1.4.8323329.32718.1517875161.960583
1945,1.2.276.0.7230010.3.1.4.8323329.13491.1517875245.552230
1946,1.2.276.0.7230010.3.1.4.8323329.14175.1517875250.111309
1947,1.2.276.0.7230010.3.1.4.8323329.3563.1517875178.437651
1948,1.2.276.0.7230010.3.1.4.8323329.2607.1517875173.708198
1949,1.2.276.0.7230010.3.1.4.8323329.416.1517875162.844867
1950,1.2.276.0.7230010.3.1.4.8323329.11326.1517875232.345769
1951,1.2.276.0.7230010.3.1.4.8323329.1651.1517875168.752460
1952,1.2.276.0.7230010.3.1.4.8323329.1048.1517875166.56276
1953,1.2.276.0.7230010.3.1.4.8323329.31924.1517875157.522938
1954,1.2.276.0.7230010.3.1.4.8323329.1646.1517875168.729252
1955,1.2.276.0.7230010.3.1.4.8323329.32551.1517875161.139373
1956,1.2.276.0.7230010.3.1.4.8323329.11961.1517875236.648500
1957,1.2.276.0.7230010.3.1.4.8323329.3666.1517875178.910556
1958,1.2.276.0.7230010.3.1.4.8323329.10433.1517875223.713202
1959,1.2.276.0.7230010.3.1.4.8323329.3768.1517875179.352099
1960,1.2.276.0.7230010.3.1.4.8323329.13266.1517875244.413506
1961,1.2.276.0.7230010.3.1.4.8323329.14417.1517875252.4262
1962,1.2.276.0.7230010.3.1.4.8323329.13647.1517875247.28562
1963,1.2.276.0.7230010.3.1.4.8323329.1028.1517875165.971389
1964,1.2.276.0.7230010.3.1.4.8323329.11629.1517875233.993495
1965,1.2.276.0.7230010.3.1.4.8323329.5624.1517875189.147458
1966,1.2.276.0.7230010.3.1.4.8323329.1217.1517875166.828219
1967,1.2.276.0.7230010.3.1.4.8323329.5178.1517875186.830872
1968,1.2.276.0.7230010.3.1.4.8323329.5171.1517875186.787922
1969,1.2.276.0.7230010.3.1.4.8323329.4493.1517875183.138945
1970,1.2.276.0.7230010.3.1.4.8323329.3416.1517875177.737798
1971,1.2.276.0.7230010.3.1.4.8323329.4899.1517875185.323741
1972,1.2.276.0.7230010.3.1.4.8323329.14324.1517875251.287546
1973,1.2.276.0.7230010.3.1.4.8323329.10975.1517875228.937915
1974,1.2.276.0.7230010.3.1.4.8323329.5379.1517875187.846527
1975,1.2.276.0.7230010.3.1.4.8323329.470.1517875163.106921
1976,1.2.276.0.7230010.3.1.4.8323329.4657.1517875184.10753
1977,1.2.276.0.7230010.3.1.4.8323329.1067.1517875166.143971
1978,1.2.276.0.7230010.3.1.4.8323329.11886.1517875236.200070
1979,1.2.276.0.7230010.3.1.4.8323329.32707.1517875161.898859
1980,1.2.276.0.7230010.3.1.4.8323329.32147.1517875158.679499
1981,1.2.276.0.7230010.3.1.4.8323329.2427.1517875172.651558
1982,1.2.276.0.7230010.3.1.4.8323329.3669.1517875178.928629
1983,1.2.276.0.7230010.3.1.4.8323329.546.1517875163.387079
1984,1.2.276.0.7230010.3.1.4.8323329.4216.1517875181.762584
