,Folds
2929,1.2.276.0.7230010.3.1.4.8323329.4840.1517875185.77114
2930,1.2.276.0.7230010.3.1.4.8323329.4682.1517875184.111953
2931,1.2.276.0.7230010.3.1.4.8323329.11207.1517875231.705951
2932,1.2.276.0.7230010.3.1.4.8323329.3243.1517875176.845181
2933,1.2.276.0.7230010.3.1.4.8323329.11772.1517875234.733501
2934,1.2.276.0.7230010.3.1.4.8323329.12436.1517875239.104875
2935,1.2.276.0.7230010.3.1.4.8323329.2519.1517875173.152274
2936,1.2.276.0.7230010.3.1.4.8323329.12293.1517875238.412247
2937,1.2.276.0.7230010.3.1.4.8323329.4670.1517875184.51576
2938,1.2.276.0.7230010.3.1.4.8323329.13891.1517875248.508586
2939,1.2.276.0.7230010.3.1.4.8323329.4015.1517875180.661259
2940,1.2.276.0.7230010.3.1.4.8323329.13059.1517875243.370614
2941,1.2.276.0.7230010.3.1.4.8323329.4716.1517875184.276209
2942,1.2.276.0.7230010.3.1.4.8323329.31644.1517875156.38707
2943,1.2.276.0.7230010.3.1.4.8323329.11224.1517875231.807506
2944,1.2.276.0.7230010.3.1.4.8323329.11918.1517875236.464118
2945,1.2.276.0.7230010.3.1.4.8323329.3812.1517875179.590372
2946,1.2.276.0.7230010.3.1.4.8323329.4476.1517875183.66284
2947,1.2.276.0.7230010.3.1.4.8323329.31653.1517875156.110002
2948,1.2.276.0.7230010.3.1.4.8323329.1263.1517875167.19062
2949,1.2.276.0.7230010.3.1.4.8323329.5658.1517875189.357249
2950,1.2.276.0.7230010.3.1.4.8323329.12550.1517875239.666285
2951,1.2.276.0.7230010.3.1.4.8323329.10921.1517875227.926515
2952,1.2.276.0.7230010.3.1.4.8323329.32505.1517875160.911821
2953,1.2.276.0.7230010.3.1.4.8323329.1273.1517875167.68057
2954,1.2.276.0.7230010.3.1.4.8323329.4274.1517875182.74309
2955,1.2.276.0.7230010.3.1.4.8323329.32407.1517875160.446447
2956,1.2.276.0.7230010.3.1.4.8323329.4367.1517875182.507110
2957,1.2.276.0.7230010.3.1.4.8323329.11137.1517875231.348512
2958,1.2.276.0.7230010.3.1.4.8323329.31936.1517875157.564869
2959,1.2.276.0.7230010.3.1.4.8323329.12923.1517875242.556493
2960,1.2.276.0.7230010.3.1.4.8323329.14077.1517875249.517899
2961,1.2.276.0.7230010.3.1.4.8323329.13209.1517875244.146510
2962,1.2.276.0.7230010.3.1.4.8323329.32334.1517875160.114739
2963,1.2.276.0.7230010.3.1.4.8323329.12830.1517875242.58555
2964,1.2.276.0.7230010.3.1.4.8323329.32153.1517875158.718548
2965,1.2.276.0.7230010.3.1.4.8323329.1467.1517875167.949678
2966,1.2.276.0.7230010.3.1.4.8323329.4447.1517875182.904519
2967,1.2.276.0.7230010.3.1.4.8323329.14394.1517875251.890220
2968,1.2.276.0.7230010.3.1.4.8323329.4587.1517875183.632454
2969,1.2.276.0.7230010.3.1.4.8323329.5046.1517875186.110965
2970,1.2.276.0.7230010.3.1.4.8323329.12131.1517875237.586703
2971,1.2.276.0.7230010.3.1.4.8323329.10641.1517875224.691760
2972,1.2.276.0.7230010.3.1.4.8323329.11053.1517875230.471501
2973,1.2.276.0.7230010.3.1.4.8323329.4218.1517875181.780892
2974,1.2.276.0.7230010.3.1.4.8323329.12812.1517875241.969797
2975,1.2.276.0.7230010.3.1.4.8323329.386.1517875162.694420
2976,1.2.276.0.7230010.3.1.4.8323329.13296.1517875244.560468
2977,1.2.276.0.7230010.3.1.4.8323329.32188.1517875158.933060
2978,1.2.276.0.7230010.3.1.4.8323329.32661.1517875161.688353
2979,1.2.276.0.7230010.3.1.4.8323329.10492.1517875223.942497
2980,1.2.276.0.7230010.3.1.4.8323329.4783.1517875184.784511
2981,1.2.276.0.7230010.3.1.4.8323329.2125.1517875171.280070
2982,1.2.276.0.7230010.3.1.4.8323329.10550.1517875224.230189
2983,1.2.276.0.7230010.3.1.4.8323329.32600.1517875161.421979
2984,1.2.276.0.7230010.3.1.4.8323329.32220.1517875159.82373
2985,1.2.276.0.7230010.3.1.4.8323329.1531.1517875168.248619
2986,1.2.276.0.7230010.3.1.4.8323329.4824.1517875184.995563
2987,1.2.276.0.7230010.3.1.4.8323329.456.1517875163.29798
2988,1.2.276.0.7230010.3.1.4.8323329.10547.1517875224.225673
2989,1.2.276.0.7230010.3.1.4.8323329.3686.1517875178.975134
2990,1.2.276.0.7230010.3.1.4.8323329.5782.1517875190.531042
2991,1.2.276.0.7230010.3.1.4.8323329.10801.1517875225.674698
2992,1.2.276.0.7230010.3.1.4.8323329.5523.1517875188.641839
2993,1.2.276.0.7230010.3.1.4.8323329.4932.1517875185.539188
2994,1.2.276.0.7230010.3.1.4.8323329.4313.1517875182.236132
2995,1.2.276.0.7230010.3.1.4.8323329.1054.1517875166.79791
2996,1.2.276.0.7230010.3.1.4.8323329.10505.1517875224.8079
2997,1.2.276.0.7230010.3.1.4.8323329.12598.1517875240.34872
2998,1.2.276.0.7230010.3.1.4.8323329.10633.1517875224.647724
2999,1.2.276.0.7230010.3.1.4.8323329.3767.1517875179.331936
3000,1.2.276.0.7230010.3.1.4.8323329.4055.1517875180.891261
3001,1.2.276.0.7230010.3.1.4.8323329.12538.1517875239.635004
3002,1.2.276.0.7230010.3.1.4.8323329.440.1517875162.950678
3003,1.2.276.0.7230010.3.1.4.8323329.511.1517875163.256846
3004,1.2.276.0.7230010.3.1.4.8323329.4004.1517875180.609434
3005,1.2.276.0.7230010.3.1.4.8323329.10241.1517875222.767488
3006,1.2.276.0.7230010.3.1.4.8323329.407.1517875162.819441
3007,1.2.276.0.7230010.3.1.4.8323329.13793.1517875247.971696
3008,1.2.276.0.7230010.3.1.4.8323329.3896.1517875180.14627
3009,1.2.276.0.7230010.3.1.4.8323329.2188.1517875171.553545
3010,1.2.276.0.7230010.3.1.4.8323329.11998.1517875236.831149
3011,1.2.276.0.7230010.3.1.4.8323329.14111.1517875249.682019
3012,1.2.276.0.7230010.3.1.4.8323329.14068.1517875249.469382
3013,1.2.276.0.7230010.3.1.4.8323329.32274.1517875159.326432
3014,1.2.276.0.7230010.3.1.4.8323329.11713.1517875234.421582
3015,1.2.276.0.7230010.3.1.4.8323329.2659.1517875173.911793
3016,1.2.276.0.7230010.3.1.4.8323329.13213.1517875244.163178
3017,1.2.276.0.7230010.3.1.4.8323329.4460.1517875182.968172
3018,1.2.276.0.7230010.3.1.4.8323329.4540.1517875183.379240
3019,1.2.276.0.7230010.3.1.4.8323329.1384.1517875167.488837
3020,1.2.276.0.7230010.3.1.4.8323329.14433.1517875252.91153
3021,1.2.276.0.7230010.3.1.4.8323329.5763.1517875190.209859
3022,1.2.276.0.7230010.3.1.4.8323329.11636.1517875234.38826
3023,1.2.276.0.7230010.3.1.4.8323329.13061.1517875243.353634
3024,1.2.276.0.7230010.3.1.4.8323329.4624.1517875183.795379
3025,1.2.276.0.7230010.3.1.4.8323329.5195.1517875186.910279
3026,1.2.276.0.7230010.3.1.4.8323329.3908.1517875180.69887
3027,1.2.276.0.7230010.3.1.4.8323329.11454.1517875233.21630
3028,1.2.276.0.7230010.3.1.4.8323329.1569.1517875168.444765
3029,1.2.276.0.7230010.3.1.4.8323329.2399.1517875172.536001
3030,1.2.276.0.7230010.3.1.4.8323329.4455.1517875182.942240
3031,1.2.276.0.7230010.3.1.4.8323329.2963.1517875175.466462
3032,1.2.276.0.7230010.3.1.4.8323329.3509.1517875178.162657
3033,1.2.276.0.7230010.3.1.4.8323329.31781.1517875156.805570
3034,1.2.276.0.7230010.3.1.4.8323329.12301.1517875238.453250
3035,1.2.276.0.7230010.3.1.4.8323329.3147.1517875176.324541
3036,1.2.276.0.7230010.3.1.4.8323329.339.1517875162.471556
3037,1.2.276.0.7230010.3.1.4.8323329.2506.1517875173.79553
3038,1.2.276.0.7230010.3.1.4.8323329.11654.1517875234.152900
3039,1.2.276.0.7230010.3.1.4.8323329.1621.1517875168.621676
3040,1.2.276.0.7230010.3.1.4.8323329.11241.1517875231.913108
3041,1.2.276.0.7230010.3.1.4.8323329.464.1517875163.75117
3042,1.2.276.0.7230010.3.1.4.8323329.1439.1517875167.780288
3043,1.2.276.0.7230010.3.1.4.8323329.10009.1517875220.958288
3044,1.2.276.0.7230010.3.1.4.8323329.11460.1517875233.41334
3045,1.2.276.0.7230010.3.1.4.8323329.3504.1517875178.134059
3046,1.2.276.0.7230010.3.1.4.8323329.5554.1517875188.781011
3047,1.2.276.0.7230010.3.1.4.8323329.3277.1517875177.55085
3048,1.2.276.0.7230010.3.1.4.8323329.2145.1517875171.363123
3049,1.2.276.0.7230010.3.1.4.8323329.14378.1517875251.818278
3050,1.2.276.0.7230010.3.1.4.8323329.10579.1517875224.397841
3051,1.2.276.0.7230010.3.1.4.8323329.3433.1517875177.828583
3052,1.2.276.0.7230010.3.1.4.8323329.12017.1517875236.916922
3053,1.2.276.0.7230010.3.1.4.8323329.2883.1517875175.209994
3054,1.2.276.0.7230010.3.1.4.8323329.4811.1517875184.915669
3055,1.2.276.0.7230010.3.1.4.8323329.32492.1517875160.842020
3056,1.2.276.0.7230010.3.1.4.8323329.342.1517875162.476923
3057,1.2.276.0.7230010.3.1.4.8323329.2404.1517875172.560514
3058,1.2.276.0.7230010.3.1.4.8323329.4949.1517875185.638865
3059,1.2.276.0.7230010.3.1.4.8323329.11428.1517875232.885841
3060,1.2.276.0.7230010.3.1.4.8323329.3141.1517875176.294054
3061,1.2.276.0.7230010.3.1.4.8323329.14168.1517875249.982029
3062,1.2.276.0.7230010.3.1.4.8323329.3936.1517875180.216414
3063,1.2.276.0.7230010.3.1.4.8323329.1065.1517875166.126456
3064,1.2.276.0.7230010.3.1.4.8323329.2344.1517875172.289622
3065,1.2.276.0.7230010.3.1.4.8323329.14283.1517875250.569082
3066,1.2.276.0.7230010.3.1.4.8323329.4365.1517875182.491480
3067,1.2.276.0.7230010.3.1.4.8323329.3545.1517875178.335957
3068,1.2.276.0.7230010.3.1.4.8323329.13088.1517875243.537157
3069,1.2.276.0.7230010.3.1.4.8323329.3397.1517875177.659590
3070,1.2.276.0.7230010.3.1.4.8323329.11021.1517875229.939410
3071,1.2.276.0.7230010.3.1.4.8323329.13386.1517875245.78550
3072,1.2.276.0.7230010.3.1.4.8323329.1632.1517875168.659322
3073,1.2.276.0.7230010.3.1.4.8323329.12107.1517875237.415329
3074,1.2.276.0.7230010.3.1.4.8323329.14279.1517875250.548009
3075,1.2.276.0.7230010.3.1.4.8323329.12275.1517875238.341146
3076,1.2.276.0.7230010.3.1.4.8323329.10613.1517875224.562617
3077,1.2.276.0.7230010.3.1.4.8323329.2688.1517875174.59539
3078,1.2.276.0.7230010.3.1.4.8323329.1331.1517875167.268497
3079,1.2.276.0.7230010.3.1.4.8323329.1921.1517875170.256461
3080,1.2.276.0.7230010.3.1.4.8323329.32644.1517875161.601009
3081,1.2.276.0.7230010.3.1.4.8323329.11583.1517875233.727029
3082,1.2.276.0.7230010.3.1.4.8323329.3282.1517875177.79550
3083,1.2.276.0.7230010.3.1.4.8323329.31849.1517875157.132332
3084,1.2.276.0.7230010.3.1.4.8323329.13575.1517875246.674745
3085,1.2.276.0.7230010.3.1.4.8323329.4215.1517875181.761322
3086,1.2.276.0.7230010.3.1.4.8323329.5706.1517875189.700220
3087,1.2.276.0.7230010.3.1.4.8323329.13042.1517875243.269657
3088,1.2.276.0.7230010.3.1.4.8323329.10103.1517875222.105132
3089,1.2.276.0.7230010.3.1.4.8323329.5211.1517875186.984486
3090,1.2.276.0.7230010.3.1.4.8323329.3255.1517875176.904870
3091,1.2.276.0.7230010.3.1.4.8323329.31808.1517875156.955844
3092,1.2.276.0.7230010.3.1.4.8323329.32638.1517875161.577884
3093,1.2.276.0.7230010.3.1.4.8323329.3160.1517875176.369130
3094,1.2.276.0.7230010.3.1.4.8323329.10215.1517875222.665366
3095,1.2.276.0.7230010.3.1.4.8323329.10307.1517875223.84357
3096,1.2.276.0.7230010.3.1.4.8323329.14401.1517875251.918395
3097,1.2.276.0.7230010.3.1.4.8323329.13453.1517875245.392872
3098,1.2.276.0.7230010.3.1.4.8323329.12149.1517875237.720135
3099,1.2.276.0.7230010.3.1.4.8323329.2594.1517875173.644933
3100,1.2.276.0.7230010.3.1.4.8323329.13897.1517875248.552672
3101,1.2.276.0.7230010.3.1.4.8323329.13419.1517875245.240854
3102,1.2.276.0.7230010.3.1.4.8323329.10871.1517875226.64890
3103,1.2.276.0.7230010.3.1.4.8323329.12227.1517875238.72542
3104,1.2.276.0.7230010.3.1.4.8323329.12026.1517875236.966767
3105,1.2.276.0.7230010.3.1.4.8323329.32160.1517875158.769578
3106,1.2.276.0.7230010.3.1.4.8323329.14427.1517875252.70351
3107,1.2.276.0.7230010.3.1.4.8323329.14522.1517875252.511859
3108,1.2.276.0.7230010.3.1.4.8323329.32359.1517875160.212759
3109,1.2.276.0.7230010.3.1.4.8323329.13977.1517875248.938556
3110,1.2.276.0.7230010.3.1.4.8323329.1560.1517875168.414537
3111,1.2.276.0.7230010.3.1.4.8323329.10843.1517875225.915764
3112,1.2.276.0.7230010.3.1.4.8323329.13613.1517875246.864673
3113,1.2.276.0.7230010.3.1.4.8323329.11897.1517875236.342680
3114,1.2.276.0.7230010.3.1.4.8323329.5272.1517875187.297825
3115,1.2.276.0.7230010.3.1.4.8323329.2447.1517875172.804337
3116,1.2.276.0.7230010.3.1.4.8323329.3976.1517875180.459060
3117,1.2.276.0.7230010.3.1.4.8323329.2830.1517875174.942567
3118,1.2.276.0.7230010.3.1.4.8323329.1714.1517875169.67779
3119,1.2.276.0.7230010.3.1.4.8323329.13133.1517875243.822475
3120,1.2.276.0.7230010.3.1.4.8323329.2282.1517875171.924888
3121,1.2.276.0.7230010.3.1.4.8323329.11475.1517875233.110584
3122,1.2.276.0.7230010.3.1.4.8323329.10422.1517875223.642249
3123,1.2.276.0.7230010.3.1.4.8323329.4461.1517875182.971843
3124,1.2.276.0.7230010.3.1.4.8323329.10301.1517875223.41207
3125,1.2.276.0.7230010.3.1.4.8323329.5210.1517875186.987945
3126,1.2.276.0.7230010.3.1.4.8323329.1672.1517875168.860940
3127,1.2.276.0.7230010.3.1.4.8323329.10167.1517875222.434245
3128,1.2.276.0.7230010.3.1.4.8323329.13841.1517875248.231860
3129,1.2.276.0.7230010.3.1.4.8323329.12629.1517875240.419536
3130,1.2.276.0.7230010.3.1.4.8323329.13476.1517875245.497154
3131,1.2.276.0.7230010.3.1.4.8323329.32269.1517875159.313308
3132,1.2.276.0.7230010.3.1.4.8323329.10062.1517875221.809128
3133,1.2.276.0.7230010.3.1.4.8323329.2918.1517875175.361575
3134,1.2.276.0.7230010.3.1.4.8323329.12627.1517875240.206718
3135,1.2.276.0.7230010.3.1.4.8323329.32456.1517875160.706103
3136,1.2.276.0.7230010.3.1.4.8323329.5218.1517875187.23413
3137,1.2.276.0.7230010.3.1.4.8323329.12844.1517875242.133653
3138,1.2.276.0.7230010.3.1.4.8323329.14211.1517875250.248756
3139,1.2.276.0.7230010.3.1.4.8323329.1162.1517875166.537365
3140,1.2.276.0.7230010.3.1.4.8323329.13657.1517875247.78873
3141,1.2.276.0.7230010.3.1.4.8323329.417.1517875162.845288
3142,1.2.276.0.7230010.3.1.4.8323329.371.1517875162.592396
3143,1.2.276.0.7230010.3.1.4.8323329.5263.1517875187.260983
3144,1.2.276.0.7230010.3.1.4.8323329.14073.1517875249.496332
3145,1.2.276.0.7230010.3.1.4.8323329.4661.1517875184.22180
3146,1.2.276.0.7230010.3.1.4.8323329.12874.1517875242.295453
3147,1.2.276.0.7230010.3.1.4.8323329.32250.1517875159.235229
3148,1.2.276.0.7230010.3.1.4.8323329.10792.1517875225.646412
3149,1.2.276.0.7230010.3.1.4.8323329.10943.1517875228.376682
3150,1.2.276.0.7230010.3.1.4.8323329.10400.1517875223.541219
3151,1.2.276.0.7230010.3.1.4.8323329.2320.1517875172.159451
3152,1.2.276.0.7230010.3.1.4.8323329.3772.1517875179.351689
3153,1.2.276.0.7230010.3.1.4.8323329.31955.1517875157.678828
3154,1.2.276.0.7230010.3.1.4.8323329.11691.1517875234.327235
3155,1.2.276.0.7230010.3.1.4.8323329.31799.1517875156.919891
3156,1.2.276.0.7230010.3.1.4.8323329.4729.1517875184.343855
3157,1.2.276.0.7230010.3.1.4.8323329.11944.1517875236.565328
3158,1.2.276.0.7230010.3.1.4.8323329.10225.1517875222.707860
3159,1.2.276.0.7230010.3.1.4.8323329.14513.1517875252.454722
3160,1.2.276.0.7230010.3.1.4.8323329.1988.1517875170.573020
3161,1.2.276.0.7230010.3.1.4.8323329.5309.1517875187.548204
3162,1.2.276.0.7230010.3.1.4.8323329.4689.1517875184.124181
3163,1.2.276.0.7230010.3.1.4.8323329.1149.1517875166.489424
3164,1.2.276.0.7230010.3.1.4.8323329.13773.1517875247.854340
3165,1.2.276.0.7230010.3.1.4.8323329.2139.1517875171.325964
3166,1.2.276.0.7230010.3.1.4.8323329.11746.1517875234.573361
3167,1.2.276.0.7230010.3.1.4.8323329.3642.1517875178.802201
3168,1.2.276.0.7230010.3.1.4.8323329.1926.1517875170.276641
3169,1.2.276.0.7230010.3.1.4.8323329.10097.1517875222.32876
3170,1.2.276.0.7230010.3.1.4.8323329.13049.1517875243.287134
3171,1.2.276.0.7230010.3.1.4.8323329.31735.1517875156.534652
3172,1.2.276.0.7230010.3.1.4.8323329.12557.1517875239.707485
3173,1.2.276.0.7230010.3.1.4.8323329.4562.1517875183.445232
3174,1.2.276.0.7230010.3.1.4.8323329.14604.1517875253.16113
3175,1.2.276.0.7230010.3.1.4.8323329.1461.1517875167.903360
3176,1.2.276.0.7230010.3.1.4.8323329.2110.1517875171.214979
3177,1.2.276.0.7230010.3.1.4.8323329.32599.1517875161.411672
3178,1.2.276.0.7230010.3.1.4.8323329.1847.1517875169.906493
3179,1.2.276.0.7230010.3.1.4.8323329.11194.1517875231.657328
3180,1.2.276.0.7230010.3.1.4.8323329.1843.1517875169.887148
3181,1.2.276.0.7230010.3.1.4.8323329.2779.1517875174.661823
3182,1.2.276.0.7230010.3.1.4.8323329.32712.1517875161.923428
3183,1.2.276.0.7230010.3.1.4.8323329.2753.1517875174.490962
3184,1.2.276.0.7230010.3.1.4.8323329.12734.1517875241.541276
3185,1.2.276.0.7230010.3.1.4.8323329.4186.1517875181.565710
3186,1.2.276.0.7230010.3.1.4.8323329.2248.1517875171.801334
3187,1.2.276.0.7230010.3.1.4.8323329.2906.1517875175.309620
3188,1.2.276.0.7230010.3.1.4.8323329.14521.1517875252.507065
3189,1.2.276.0.7230010.3.1.4.8323329.11063.1517875230.824687
3190,1.2.276.0.7230010.3.1.4.8323329.10644.1517875224.700610
3191,1.2.276.0.7230010.3.1.4.8323329.32248.1517875159.221374
3192,1.2.276.0.7230010.3.1.4.8323329.3468.1517875177.974666
3193,1.2.276.0.7230010.3.1.4.8323329.32524.1517875160.986235
3194,1.2.276.0.7230010.3.1.4.8323329.1763.1517875169.306936
3195,1.2.276.0.7230010.3.1.4.8323329.10156.1517875222.384521
3196,1.2.276.0.7230010.3.1.4.8323329.13591.1517875246.778672
3197,1.2.276.0.7230010.3.1.4.8323329.14371.1517875251.815512
3198,1.2.276.0.7230010.3.1.4.8323329.1796.1517875169.650770
3199,1.2.276.0.7230010.3.1.4.8323329.10304.1517875223.70625
3200,1.2.276.0.7230010.3.1.4.8323329.2285.1517875171.931964
3201,1.2.276.0.7230010.3.1.4.8323329.32247.1517875159.219680
3202,1.2.276.0.7230010.3.1.4.8323329.12801.1517875241.917248
3203,1.2.276.0.7230010.3.1.4.8323329.4851.1517875185.112037
3204,1.2.276.0.7230010.3.1.4.8323329.4701.1517875184.209214
3205,1.2.276.0.7230010.3.1.4.8323329.1949.1517875170.390589
3206,1.2.276.0.7230010.3.1.4.8323329.10212.1517875222.646614
3207,1.2.276.0.7230010.3.1.4.8323329.13239.1517875244.290973
3208,1.2.276.0.7230010.3.1.4.8323329.13496.1517875245.572602
3209,1.2.276.0.7230010.3.1.4.8323329.12096.1517875237.360223
3210,1.2.276.0.7230010.3.1.4.8323329.32606.1517875161.451676
3211,1.2.276.0.7230010.3.1.4.8323329.4320.1517875182.271396
3212,1.2.276.0.7230010.3.1.4.8323329.4870.1517875185.184951
3213,1.2.276.0.7230010.3.1.4.8323329.4957.1517875185.681426
3214,1.2.276.0.7230010.3.1.4.8323329.12090.1517875237.322816
3215,1.2.276.0.7230010.3.1.4.8323329.454.1517875163.8726
3216,1.2.276.0.7230010.3.1.4.8323329.532.1517875163.335745
3217,1.2.276.0.7230010.3.1.4.8323329.2249.1517875171.806302
3218,1.2.276.0.7230010.3.1.4.8323329.2556.1517875173.382921
3219,1.2.276.0.7230010.3.1.4.8323329.5266.1517875187.267060
3220,1.2.276.0.7230010.3.1.4.8323329.5030.1517875186.48207
3221,1.2.276.0.7230010.3.1.4.8323329.10859.1517875225.990057
3222,1.2.276.0.7230010.3.1.4.8323329.3443.1517875177.871597
3223,1.2.276.0.7230010.3.1.4.8323329.32682.1517875161.771426
3224,1.2.276.0.7230010.3.1.4.8323329.3882.1517875179.968105
3225,1.2.276.0.7230010.3.1.4.8323329.3284.1517875177.84885
3226,1.2.276.0.7230010.3.1.4.8323329.10817.1517875225.769635
3227,1.2.276.0.7230010.3.1.4.8323329.2329.1517875172.201810
3228,1.2.276.0.7230010.3.1.4.8323329.31648.1517875156.72041
3229,1.2.276.0.7230010.3.1.4.8323329.32457.1517875160.716841
3230,1.2.276.0.7230010.3.1.4.8323329.12239.1517875238.147266
3231,1.2.276.0.7230010.3.1.4.8323329.11717.1517875234.442839
3232,1.2.276.0.7230010.3.1.4.8323329.12138.1517875237.639625
3233,1.2.276.0.7230010.3.1.4.8323329.5493.1517875188.455781
3234,1.2.276.0.7230010.3.1.4.8323329.5076.1517875186.299948
3235,1.2.276.0.7230010.3.1.4.8323329.13478.1517875245.509018
3236,1.2.276.0.7230010.3.1.4.8323329.13766.1517875247.814106
3237,1.2.276.0.7230010.3.1.4.8323329.10531.1517875224.152338
3238,1.2.276.0.7230010.3.1.4.8323329.4199.1517875181.675686
3239,1.2.276.0.7230010.3.1.4.8323329.13826.1517875248.140288
3240,1.2.276.0.7230010.3.1.4.8323329.11470.1517875233.99266
3241,1.2.276.0.7230010.3.1.4.8323329.5203.1517875186.944938
3242,1.2.276.0.7230010.3.1.4.8323329.12932.1517875242.585379
3243,1.2.276.0.7230010.3.1.4.8323329.2164.1517875171.435571
3244,1.2.276.0.7230010.3.1.4.8323329.3858.1517875179.820893
3245,1.2.276.0.7230010.3.1.4.8323329.2822.1517875174.891989
3246,1.2.276.0.7230010.3.1.4.8323329.11612.1517875233.907610
3247,1.2.276.0.7230010.3.1.4.8323329.10827.1517875225.808062
3248,1.2.276.0.7230010.3.1.4.8323329.12615.1517875240.150866
3249,1.2.276.0.7230010.3.1.4.8323329.354.1517875162.528556
3250,1.2.276.0.7230010.3.1.4.8323329.10102.1517875222.93719
3251,1.2.276.0.7230010.3.1.4.8323329.2787.1517875174.741754
3252,1.2.276.0.7230010.3.1.4.8323329.4375.1517875182.571628
3253,1.2.276.0.7230010.3.1.4.8323329.2637.1517875173.823930
3254,1.2.276.0.7230010.3.1.4.8323329.14122.1517875249.721467
3255,1.2.276.0.7230010.3.1.4.8323329.387.1517875162.707372
3256,1.2.276.0.7230010.3.1.4.8323329.4887.1517875185.266125
3257,1.2.276.0.7230010.3.1.4.8323329.4916.1517875185.441357
3258,1.2.276.0.7230010.3.1.4.8323329.13973.1517875248.915970
3259,1.2.276.0.7230010.3.1.4.8323329.2317.1517875172.138860
3260,1.2.276.0.7230010.3.1.4.8323329.2939.1517875175.438803
3261,1.2.276.0.7230010.3.1.4.8323329.32268.1517875159.301083
3262,1.2.276.0.7230010.3.1.4.8323329.32285.1517875159.416899
3263,1.2.276.0.7230010.3.1.4.8323329.14228.1517875250.330549
3264,1.2.276.0.7230010.3.1.4.8323329.2524.1517875173.179754
3265,1.2.276.0.7230010.3.1.4.8323329.12355.1517875238.747383
3266,1.2.276.0.7230010.3.1.4.8323329.3869.1517875179.900267
3267,1.2.276.0.7230010.3.1.4.8323329.3576.1517875178.521213
3268,1.2.276.0.7230010.3.1.4.8323329.2089.1517875171.120008
3269,1.2.276.0.7230010.3.1.4.8323329.1532.1517875168.249415
3270,1.2.276.0.7230010.3.1.4.8323329.2441.1517875172.762521
3271,1.2.276.0.7230010.3.1.4.8323329.3874.1517875179.927009
3272,1.2.276.0.7230010.3.1.4.8323329.5294.1517875187.448475
3273,1.2.276.0.7230010.3.1.4.8323329.13623.1517875246.902298
3274,1.2.276.0.7230010.3.1.4.8323329.5738.1517875189.994590
3275,1.2.276.0.7230010.3.1.4.8323329.10132.1517875222.244780
3276,1.2.276.0.7230010.3.1.4.8323329.2241.1517875171.775300
3277,1.2.276.0.7230010.3.1.4.8323329.32192.1517875158.952106
3278,1.2.276.0.7230010.3.1.4.8323329.3796.1517875179.524263
3279,1.2.276.0.7230010.3.1.4.8323329.11616.1517875233.921891
3280,1.2.276.0.7230010.3.1.4.8323329.13522.1517875246.427909
3281,1.2.276.0.7230010.3.1.4.8323329.13394.1517875245.110918
3282,1.2.276.0.7230010.3.1.4.8323329.31891.1517875157.340645
3283,1.2.276.0.7230010.3.1.4.8323329.12798.1517875241.911008
3284,1.2.276.0.7230010.3.1.4.8323329.5047.1517875186.115851
3285,1.2.276.0.7230010.3.1.4.8323329.32744.1517875162.138159
3286,1.2.276.0.7230010.3.1.4.8323329.12081.1517875237.260260
3287,1.2.276.0.7230010.3.1.4.8323329.2385.1517875172.478313
3288,1.2.276.0.7230010.3.1.4.8323329.14044.1517875249.310829
3289,1.2.276.0.7230010.3.1.4.8323329.2782.1517875174.682982
3290,1.2.276.0.7230010.3.1.4.8323329.1543.1517875168.312014
3291,1.2.276.0.7230010.3.1.4.8323329.2801.1517875174.802060
3292,1.2.276.0.7230010.3.1.4.8323329.4411.1517875182.703161
3293,1.2.276.0.7230010.3.1.4.8323329.5172.1517875186.795485
3294,1.2.276.0.7230010.3.1.4.8323329.4145.1517875181.352268
3295,1.2.276.0.7230010.3.1.4.8323329.13074.1517875243.428265
3296,1.2.276.0.7230010.3.1.4.8323329.10823.1517875225.792071
3297,1.2.276.0.7230010.3.1.4.8323329.5062.1517875186.239191
3298,1.2.276.0.7230010.3.1.4.8323329.13691.1517875247.257916
3299,1.2.276.0.7230010.3.1.4.8323329.4112.1517875181.175587
3300,1.2.276.0.7230010.3.1.4.8323329.4354.1517875182.433930
3301,1.2.276.0.7230010.3.1.4.8323329.5300.1517875187.493061
3302,1.2.276.0.7230010.3.1.4.8323329.3096.1517875176.73908
3303,1.2.276.0.7230010.3.1.4.8323329.4505.1517875183.193445
3304,1.2.276.0.7230010.3.1.4.8323329.4645.1517875183.957368
3305,1.2.276.0.7230010.3.1.4.8323329.5217.1517875187.6378
3306,1.2.276.0.7230010.3.1.4.8323329.1443.1517875167.807763
3307,1.2.276.0.7230010.3.1.4.8323329.2014.1517875170.703072
3308,1.2.276.0.7230010.3.1.4.8323329.11983.1517875236.762310
3309,1.2.276.0.7230010.3.1.4.8323329.3946.1517875180.275055
3310,1.2.276.0.7230010.3.1.4.8323329.12915.1517875242.517959
3311,1.2.276.0.7230010.3.1.4.8323329.11282.1517875232.120785
3312,1.2.276.0.7230010.3.1.4.8323329.10679.1517875225.17163
3313,1.2.276.0.7230010.3.1.4.8323329.1892.1517875170.126873
3314,1.2.276.0.7230010.3.1.4.8323329.11322.1517875232.314499
3315,1.2.276.0.7230010.3.1.4.8323329.13683.1517875247.195839
3316,1.2.276.0.7230010.3.1.4.8323329.3703.1517875179.73514
3317,1.2.276.0.7230010.3.1.4.8323329.5679.1517875189.531714
