,Folds
2770,1.2.276.0.7230010.3.1.4.8323329.13234.1517875244.270166
2771,1.2.276.0.7230010.3.1.4.8323329.4017.1517875180.678585
2772,1.2.276.0.7230010.3.1.4.8323329.32254.1517875159.256888
2773,1.2.276.0.7230010.3.1.4.8323329.12464.1517875239.236433
2774,1.2.276.0.7230010.3.1.4.8323329.10395.1517875223.513440
2775,1.2.276.0.7230010.3.1.4.8323329.2242.1517875171.788718
2776,1.2.276.0.7230010.3.1.4.8323329.11476.1517875233.126902
2777,1.2.276.0.7230010.3.1.4.8323329.11639.1517875234.49961
2778,1.2.276.0.7230010.3.1.4.8323329.32554.1517875161.173221
2779,1.2.276.0.7230010.3.1.4.8323329.557.1517875163.423293
2780,1.2.276.0.7230010.3.1.4.8323329.1369.1517875167.422571
2781,1.2.276.0.7230010.3.1.4.8323329.32184.1517875158.914008
2782,1.2.276.0.7230010.3.1.4.8323329.11675.1517875234.262220
2783,1.2.276.0.7230010.3.1.4.8323329.3009.1517875175.642424
2784,1.2.276.0.7230010.3.1.4.8323329.2741.1517875174.378399
2785,1.2.276.0.7230010.3.1.4.8323329.11342.1517875232.472952
2786,1.2.276.0.7230010.3.1.4.8323329.1138.1517875166.441012
2787,1.2.276.0.7230010.3.1.4.8323329.12959.1517875242.721097
2788,1.2.276.0.7230010.3.1.4.8323329.1223.1517875166.847916
2789,1.2.276.0.7230010.3.1.4.8323329.310.1517875162.344702
2790,1.2.276.0.7230010.3.1.4.8323329.31738.1517875156.547988
2791,1.2.276.0.7230010.3.1.4.8323329.10317.1517875223.123236
2792,1.2.276.0.7230010.3.1.4.8323329.11708.1517875234.399613
2793,1.2.276.0.7230010.3.1.4.8323329.12890.1517875242.395072
2794,1.2.276.0.7230010.3.1.4.8323329.528.1517875163.318666
2795,1.2.276.0.7230010.3.1.4.8323329.13987.1517875248.989669
2796,1.2.276.0.7230010.3.1.4.8323329.12317.1517875238.546037
2797,1.2.276.0.7230010.3.1.4.8323329.1770.1517875169.340455
2798,1.2.276.0.7230010.3.1.4.8323329.2914.1517875175.349013
2799,1.2.276.0.7230010.3.1.4.8323329.10051.1517875221.752712
2800,1.2.276.0.7230010.3.1.4.8323329.1494.1517875168.97725
2801,1.2.276.0.7230010.3.1.4.8323329.11666.1517875234.211033
2802,1.2.276.0.7230010.3.1.4.8323329.11359.1517875232.579520
2803,1.2.276.0.7230010.3.1.4.8323329.4545.1517875183.389618
2804,1.2.276.0.7230010.3.1.4.8323329.4111.1517875181.158595
2805,1.2.276.0.7230010.3.1.4.8323329.12675.1517875241.79267
2806,1.2.276.0.7230010.3.1.4.8323329.1856.1517875169.941456
2807,1.2.276.0.7230010.3.1.4.8323329.13106.1517875243.646882
2808,1.2.276.0.7230010.3.1.4.8323329.3867.1517875179.894685
2809,1.2.276.0.7230010.3.1.4.8323329.13055.1517875243.331138
2810,1.2.276.0.7230010.3.1.4.8323329.2332.1517875172.214240
2811,1.2.276.0.7230010.3.1.4.8323329.3028.1517875175.711269
2812,1.2.276.0.7230010.3.1.4.8323329.32482.1517875160.802571
2813,1.2.276.0.7230010.3.1.4.8323329.1522.1517875168.226236
2814,1.2.276.0.7230010.3.1.4.8323329.32266.1517875159.299328
2815,1.2.276.0.7230010.3.1.4.8323329.10073.1517875221.847522
2816,1.2.276.0.7230010.3.1.4.8323329.10863.1517875226.15428
2817,1.2.276.0.7230010.3.1.4.8323329.3612.1517875178.684725
2818,1.2.276.0.7230010.3.1.4.8323329.12393.1517875238.941032
2819,1.2.276.0.7230010.3.1.4.8323329.13170.1517875243.981621
2820,1.2.276.0.7230010.3.1.4.8323329.11402.1517875232.785059
2821,1.2.276.0.7230010.3.1.4.8323329.5038.1517875186.83236
2822,1.2.276.0.7230010.3.1.4.8323329.12332.1517875238.637823
2823,1.2.276.0.7230010.3.1.4.8323329.11689.1517875234.317495
2824,1.2.276.0.7230010.3.1.4.8323329.32088.1517875158.366009
2825,1.2.276.0.7230010.3.1.4.8323329.11774.1517875234.731490
2826,1.2.276.0.7230010.3.1.4.8323329.12337.1517875238.650635
2827,1.2.276.0.7230010.3.1.4.8323329.14250.1517875250.433073
2828,1.2.276.0.7230010.3.1.4.8323329.2994.1517875175.598874
2829,1.2.276.0.7230010.3.1.4.8323329.10052.1517875221.759905
2830,1.2.276.0.7230010.3.1.4.8323329.2367.1517875172.378051
2831,1.2.276.0.7230010.3.1.4.8323329.10280.1517875222.968568
2832,1.2.276.0.7230010.3.1.4.8323329.12285.1517875238.387306
2833,1.2.276.0.7230010.3.1.4.8323329.13259.1517875244.388147
2834,1.2.276.0.7230010.3.1.4.8323329.4131.1517875181.253277
2835,1.2.276.0.7230010.3.1.4.8323329.11511.1517875233.267414
2836,1.2.276.0.7230010.3.1.4.8323329.13698.1517875247.279830
2837,1.2.276.0.7230010.3.1.4.8323329.14315.1517875251.110175
2838,1.2.276.0.7230010.3.1.4.8323329.3002.1517875175.620479
2839,1.2.276.0.7230010.3.1.4.8323329.11888.1517875236.213146
2840,1.2.276.0.7230010.3.1.4.8323329.31984.1517875157.844895
2841,1.2.276.0.7230010.3.1.4.8323329.3738.1517875179.226404
2842,1.2.276.0.7230010.3.1.4.8323329.4800.1517875184.873014
2843,1.2.276.0.7230010.3.1.4.8323329.5024.1517875186.12784
2844,1.2.276.0.7230010.3.1.4.8323329.14033.1517875249.243727
2845,1.2.276.0.7230010.3.1.4.8323329.10238.1517875222.763876
2846,1.2.276.0.7230010.3.1.4.8323329.13054.1517875243.311132
2847,1.2.276.0.7230010.3.1.4.8323329.11750.1517875234.597236
2848,1.2.276.0.7230010.3.1.4.8323329.11493.1517875233.198070
2849,1.2.276.0.7230010.3.1.4.8323329.13546.1517875246.563787
2850,1.2.276.0.7230010.3.1.4.8323329.3326.1517875177.271597
2851,1.2.276.0.7230010.3.1.4.8323329.12459.1517875239.215877
2852,1.2.276.0.7230010.3.1.4.8323329.3490.1517875178.74467
2853,1.2.276.0.7230010.3.1.4.8323329.3053.1517875175.804894
2854,1.2.276.0.7230010.3.1.4.8323329.12284.1517875238.386388
2855,1.2.276.0.7230010.3.1.4.8323329.32155.1517875158.759379
2856,1.2.276.0.7230010.3.1.4.8323329.13532.1517875246.500436
2857,1.2.276.0.7230010.3.1.4.8323329.558.1517875163.430896
2858,1.2.276.0.7230010.3.1.4.8323329.32565.1517875161.216188
2859,1.2.276.0.7230010.3.1.4.8323329.32406.1517875160.446914
2860,1.2.276.0.7230010.3.1.4.8323329.10036.1517875221.68521
2861,1.2.276.0.7230010.3.1.4.8323329.5403.1517875187.942519
2862,1.2.276.0.7230010.3.1.4.8323329.11109.1517875231.212494
2863,1.2.276.0.7230010.3.1.4.8323329.10589.1517875224.444595
2864,1.2.276.0.7230010.3.1.4.8323329.5095.1517875186.390250
2865,1.2.276.0.7230010.3.1.4.8323329.3621.1517875178.714716
2866,1.2.276.0.7230010.3.1.4.8323329.32225.1517875159.101306
2867,1.2.276.0.7230010.3.1.4.8323329.5033.1517875186.65409
2868,1.2.276.0.7230010.3.1.4.8323329.1844.1517875169.895667
2869,1.2.276.0.7230010.3.1.4.8323329.3773.1517875179.351325
2870,1.2.276.0.7230010.3.1.4.8323329.14599.1517875252.965082
2871,1.2.276.0.7230010.3.1.4.8323329.12176.1517875237.843053
2872,1.2.276.0.7230010.3.1.4.8323329.10111.1517875222.157809
2873,1.2.276.0.7230010.3.1.4.8323329.4840.1517875185.77114
2874,1.2.276.0.7230010.3.1.4.8323329.4682.1517875184.111953
2875,1.2.276.0.7230010.3.1.4.8323329.11207.1517875231.705951
2876,1.2.276.0.7230010.3.1.4.8323329.3243.1517875176.845181
2877,1.2.276.0.7230010.3.1.4.8323329.11772.1517875234.733501
2878,1.2.276.0.7230010.3.1.4.8323329.12436.1517875239.104875
2879,1.2.276.0.7230010.3.1.4.8323329.12293.1517875238.412247
2880,1.2.276.0.7230010.3.1.4.8323329.4670.1517875184.51576
2881,1.2.276.0.7230010.3.1.4.8323329.13891.1517875248.508586
2882,1.2.276.0.7230010.3.1.4.8323329.4015.1517875180.661259
2883,1.2.276.0.7230010.3.1.4.8323329.13059.1517875243.370614
2884,1.2.276.0.7230010.3.1.4.8323329.11029.1517875229.969068
2885,1.2.276.0.7230010.3.1.4.8323329.31644.1517875156.38707
2886,1.2.276.0.7230010.3.1.4.8323329.11224.1517875231.807506
2887,1.2.276.0.7230010.3.1.4.8323329.11918.1517875236.464118
2888,1.2.276.0.7230010.3.1.4.8323329.3812.1517875179.590372
2889,1.2.276.0.7230010.3.1.4.8323329.4476.1517875183.66284
2890,1.2.276.0.7230010.3.1.4.8323329.31653.1517875156.110002
2891,1.2.276.0.7230010.3.1.4.8323329.1216.1517875166.822321
2892,1.2.276.0.7230010.3.1.4.8323329.1263.1517875167.19062
2893,1.2.276.0.7230010.3.1.4.8323329.5658.1517875189.357249
2894,1.2.276.0.7230010.3.1.4.8323329.12550.1517875239.666285
2895,1.2.276.0.7230010.3.1.4.8323329.11183.1517875231.612004
2896,1.2.276.0.7230010.3.1.4.8323329.10921.1517875227.926515
2897,1.2.276.0.7230010.3.1.4.8323329.32505.1517875160.911821
2898,1.2.276.0.7230010.3.1.4.8323329.4274.1517875182.74309
2899,1.2.276.0.7230010.3.1.4.8323329.32407.1517875160.446447
2900,1.2.276.0.7230010.3.1.4.8323329.4367.1517875182.507110
2901,1.2.276.0.7230010.3.1.4.8323329.11137.1517875231.348512
2902,1.2.276.0.7230010.3.1.4.8323329.12923.1517875242.556493
2903,1.2.276.0.7230010.3.1.4.8323329.14077.1517875249.517899
2904,1.2.276.0.7230010.3.1.4.8323329.32334.1517875160.114739
2905,1.2.276.0.7230010.3.1.4.8323329.12830.1517875242.58555
2906,1.2.276.0.7230010.3.1.4.8323329.32153.1517875158.718548
2907,1.2.276.0.7230010.3.1.4.8323329.1467.1517875167.949678
2908,1.2.276.0.7230010.3.1.4.8323329.14394.1517875251.890220
2909,1.2.276.0.7230010.3.1.4.8323329.4587.1517875183.632454
2910,1.2.276.0.7230010.3.1.4.8323329.5046.1517875186.110965
2911,1.2.276.0.7230010.3.1.4.8323329.12131.1517875237.586703
2912,1.2.276.0.7230010.3.1.4.8323329.10641.1517875224.691760
2913,1.2.276.0.7230010.3.1.4.8323329.4218.1517875181.780892
2914,1.2.276.0.7230010.3.1.4.8323329.12812.1517875241.969797
2915,1.2.276.0.7230010.3.1.4.8323329.386.1517875162.694420
2916,1.2.276.0.7230010.3.1.4.8323329.32661.1517875161.688353
2917,1.2.276.0.7230010.3.1.4.8323329.10492.1517875223.942497
2918,1.2.276.0.7230010.3.1.4.8323329.4848.1517875185.97622
2919,1.2.276.0.7230010.3.1.4.8323329.4783.1517875184.784511
2920,1.2.276.0.7230010.3.1.4.8323329.2125.1517875171.280070
2921,1.2.276.0.7230010.3.1.4.8323329.10550.1517875224.230189
2922,1.2.276.0.7230010.3.1.4.8323329.32600.1517875161.421979
2923,1.2.276.0.7230010.3.1.4.8323329.1454.1517875167.874231
2924,1.2.276.0.7230010.3.1.4.8323329.32381.1517875160.307516
2925,1.2.276.0.7230010.3.1.4.8323329.32220.1517875159.82373
2926,1.2.276.0.7230010.3.1.4.8323329.1531.1517875168.248619
2927,1.2.276.0.7230010.3.1.4.8323329.4824.1517875184.995563
2928,1.2.276.0.7230010.3.1.4.8323329.456.1517875163.29798
2929,1.2.276.0.7230010.3.1.4.8323329.32024.1517875158.69904
2930,1.2.276.0.7230010.3.1.4.8323329.10547.1517875224.225673
2931,1.2.276.0.7230010.3.1.4.8323329.3686.1517875178.975134
2932,1.2.276.0.7230010.3.1.4.8323329.5782.1517875190.531042
2933,1.2.276.0.7230010.3.1.4.8323329.10801.1517875225.674698
2934,1.2.276.0.7230010.3.1.4.8323329.5523.1517875188.641839
2935,1.2.276.0.7230010.3.1.4.8323329.4313.1517875182.236132
2936,1.2.276.0.7230010.3.1.4.8323329.1054.1517875166.79791
2937,1.2.276.0.7230010.3.1.4.8323329.10505.1517875224.8079
2938,1.2.276.0.7230010.3.1.4.8323329.12598.1517875240.34872
2939,1.2.276.0.7230010.3.1.4.8323329.11397.1517875232.774703
2940,1.2.276.0.7230010.3.1.4.8323329.10633.1517875224.647724
2941,1.2.276.0.7230010.3.1.4.8323329.3767.1517875179.331936
2942,1.2.276.0.7230010.3.1.4.8323329.4055.1517875180.891261
2943,1.2.276.0.7230010.3.1.4.8323329.12538.1517875239.635004
2944,1.2.276.0.7230010.3.1.4.8323329.440.1517875162.950678
2945,1.2.276.0.7230010.3.1.4.8323329.511.1517875163.256846
2946,1.2.276.0.7230010.3.1.4.8323329.4004.1517875180.609434
2947,1.2.276.0.7230010.3.1.4.8323329.10241.1517875222.767488
2948,1.2.276.0.7230010.3.1.4.8323329.407.1517875162.819441
2949,1.2.276.0.7230010.3.1.4.8323329.13793.1517875247.971696
2950,1.2.276.0.7230010.3.1.4.8323329.2188.1517875171.553545
2951,1.2.276.0.7230010.3.1.4.8323329.11998.1517875236.831149
2952,1.2.276.0.7230010.3.1.4.8323329.14111.1517875249.682019
2953,1.2.276.0.7230010.3.1.4.8323329.14068.1517875249.469382
2954,1.2.276.0.7230010.3.1.4.8323329.32274.1517875159.326432
2955,1.2.276.0.7230010.3.1.4.8323329.11713.1517875234.421582
2956,1.2.276.0.7230010.3.1.4.8323329.2659.1517875173.911793
2957,1.2.276.0.7230010.3.1.4.8323329.13213.1517875244.163178
2958,1.2.276.0.7230010.3.1.4.8323329.4540.1517875183.379240
2959,1.2.276.0.7230010.3.1.4.8323329.1384.1517875167.488837
2960,1.2.276.0.7230010.3.1.4.8323329.5763.1517875190.209859
2961,1.2.276.0.7230010.3.1.4.8323329.13061.1517875243.353634
2962,1.2.276.0.7230010.3.1.4.8323329.4624.1517875183.795379
2963,1.2.276.0.7230010.3.1.4.8323329.5195.1517875186.910279
2964,1.2.276.0.7230010.3.1.4.8323329.3908.1517875180.69887
2965,1.2.276.0.7230010.3.1.4.8323329.11454.1517875233.21630
2966,1.2.276.0.7230010.3.1.4.8323329.1569.1517875168.444765
2967,1.2.276.0.7230010.3.1.4.8323329.2399.1517875172.536001
2968,1.2.276.0.7230010.3.1.4.8323329.2963.1517875175.466462
2969,1.2.276.0.7230010.3.1.4.8323329.3509.1517875178.162657
2970,1.2.276.0.7230010.3.1.4.8323329.3147.1517875176.324541
2971,1.2.276.0.7230010.3.1.4.8323329.339.1517875162.471556
2972,1.2.276.0.7230010.3.1.4.8323329.2506.1517875173.79553
2973,1.2.276.0.7230010.3.1.4.8323329.11654.1517875234.152900
2974,1.2.276.0.7230010.3.1.4.8323329.13689.1517875247.239137
2975,1.2.276.0.7230010.3.1.4.8323329.11241.1517875231.913108
2976,1.2.276.0.7230010.3.1.4.8323329.464.1517875163.75117
2977,1.2.276.0.7230010.3.1.4.8323329.1439.1517875167.780288
2978,1.2.276.0.7230010.3.1.4.8323329.10009.1517875220.958288
2979,1.2.276.0.7230010.3.1.4.8323329.11460.1517875233.41334
2980,1.2.276.0.7230010.3.1.4.8323329.3504.1517875178.134059
2981,1.2.276.0.7230010.3.1.4.8323329.5554.1517875188.781011
2982,1.2.276.0.7230010.3.1.4.8323329.3277.1517875177.55085
2983,1.2.276.0.7230010.3.1.4.8323329.14378.1517875251.818278
2984,1.2.276.0.7230010.3.1.4.8323329.10579.1517875224.397841
2985,1.2.276.0.7230010.3.1.4.8323329.3433.1517875177.828583
2986,1.2.276.0.7230010.3.1.4.8323329.12017.1517875236.916922
2987,1.2.276.0.7230010.3.1.4.8323329.2883.1517875175.209994
2988,1.2.276.0.7230010.3.1.4.8323329.32379.1517875160.296469
2989,1.2.276.0.7230010.3.1.4.8323329.4811.1517875184.915669
2990,1.2.276.0.7230010.3.1.4.8323329.32492.1517875160.842020
2991,1.2.276.0.7230010.3.1.4.8323329.2404.1517875172.560514
2992,1.2.276.0.7230010.3.1.4.8323329.4949.1517875185.638865
2993,1.2.276.0.7230010.3.1.4.8323329.11428.1517875232.885841
2994,1.2.276.0.7230010.3.1.4.8323329.2682.1517875174.24249
2995,1.2.276.0.7230010.3.1.4.8323329.3141.1517875176.294054
2996,1.2.276.0.7230010.3.1.4.8323329.14168.1517875249.982029
2997,1.2.276.0.7230010.3.1.4.8323329.3936.1517875180.216414
2998,1.2.276.0.7230010.3.1.4.8323329.1065.1517875166.126456
2999,1.2.276.0.7230010.3.1.4.8323329.2344.1517875172.289622
3000,1.2.276.0.7230010.3.1.4.8323329.14283.1517875250.569082
3001,1.2.276.0.7230010.3.1.4.8323329.4365.1517875182.491480
3002,1.2.276.0.7230010.3.1.4.8323329.3545.1517875178.335957
3003,1.2.276.0.7230010.3.1.4.8323329.13088.1517875243.537157
3004,1.2.276.0.7230010.3.1.4.8323329.3397.1517875177.659590
3005,1.2.276.0.7230010.3.1.4.8323329.11021.1517875229.939410
3006,1.2.276.0.7230010.3.1.4.8323329.13386.1517875245.78550
3007,1.2.276.0.7230010.3.1.4.8323329.4387.1517875182.609096
3008,1.2.276.0.7230010.3.1.4.8323329.1632.1517875168.659322
3009,1.2.276.0.7230010.3.1.4.8323329.12107.1517875237.415329
3010,1.2.276.0.7230010.3.1.4.8323329.13339.1517875244.703028
3011,1.2.276.0.7230010.3.1.4.8323329.14279.1517875250.548009
3012,1.2.276.0.7230010.3.1.4.8323329.12275.1517875238.341146
3013,1.2.276.0.7230010.3.1.4.8323329.2688.1517875174.59539
3014,1.2.276.0.7230010.3.1.4.8323329.1921.1517875170.256461
3015,1.2.276.0.7230010.3.1.4.8323329.32644.1517875161.601009
3016,1.2.276.0.7230010.3.1.4.8323329.11583.1517875233.727029
3017,1.2.276.0.7230010.3.1.4.8323329.10694.1517875225.115568
3018,1.2.276.0.7230010.3.1.4.8323329.4618.1517875183.767571
3019,1.2.276.0.7230010.3.1.4.8323329.3282.1517875177.79550
3020,1.2.276.0.7230010.3.1.4.8323329.31849.1517875157.132332
3021,1.2.276.0.7230010.3.1.4.8323329.13575.1517875246.674745
3022,1.2.276.0.7230010.3.1.4.8323329.4215.1517875181.761322
3023,1.2.276.0.7230010.3.1.4.8323329.5706.1517875189.700220
3024,1.2.276.0.7230010.3.1.4.8323329.10103.1517875222.105132
3025,1.2.276.0.7230010.3.1.4.8323329.5211.1517875186.984486
3026,1.2.276.0.7230010.3.1.4.8323329.12074.1517875237.240864
3027,1.2.276.0.7230010.3.1.4.8323329.31808.1517875156.955844
3028,1.2.276.0.7230010.3.1.4.8323329.32638.1517875161.577884
3029,1.2.276.0.7230010.3.1.4.8323329.3160.1517875176.369130
3030,1.2.276.0.7230010.3.1.4.8323329.10215.1517875222.665366
3031,1.2.276.0.7230010.3.1.4.8323329.10307.1517875223.84357
3032,1.2.276.0.7230010.3.1.4.8323329.14401.1517875251.918395
3033,1.2.276.0.7230010.3.1.4.8323329.13453.1517875245.392872
3034,1.2.276.0.7230010.3.1.4.8323329.32760.1517875162.216276
3035,1.2.276.0.7230010.3.1.4.8323329.12149.1517875237.720135
3036,1.2.276.0.7230010.3.1.4.8323329.2594.1517875173.644933
3037,1.2.276.0.7230010.3.1.4.8323329.13419.1517875245.240854
3038,1.2.276.0.7230010.3.1.4.8323329.10871.1517875226.64890
3039,1.2.276.0.7230010.3.1.4.8323329.12227.1517875238.72542
3040,1.2.276.0.7230010.3.1.4.8323329.12026.1517875236.966767
3041,1.2.276.0.7230010.3.1.4.8323329.32160.1517875158.769578
3042,1.2.276.0.7230010.3.1.4.8323329.14427.1517875252.70351
3043,1.2.276.0.7230010.3.1.4.8323329.14522.1517875252.511859
3044,1.2.276.0.7230010.3.1.4.8323329.32359.1517875160.212759
3045,1.2.276.0.7230010.3.1.4.8323329.13977.1517875248.938556
3046,1.2.276.0.7230010.3.1.4.8323329.1560.1517875168.414537
3047,1.2.276.0.7230010.3.1.4.8323329.10843.1517875225.915764
3048,1.2.276.0.7230010.3.1.4.8323329.12660.1517875241.30787
3049,1.2.276.0.7230010.3.1.4.8323329.13613.1517875246.864673
3050,1.2.276.0.7230010.3.1.4.8323329.11897.1517875236.342680
3051,1.2.276.0.7230010.3.1.4.8323329.31743.1517875156.573154
3052,1.2.276.0.7230010.3.1.4.8323329.5272.1517875187.297825
3053,1.2.276.0.7230010.3.1.4.8323329.2447.1517875172.804337
3054,1.2.276.0.7230010.3.1.4.8323329.3976.1517875180.459060
3055,1.2.276.0.7230010.3.1.4.8323329.2830.1517875174.942567
3056,1.2.276.0.7230010.3.1.4.8323329.373.1517875162.608023
3057,1.2.276.0.7230010.3.1.4.8323329.1714.1517875169.67779
3058,1.2.276.0.7230010.3.1.4.8323329.2282.1517875171.924888
3059,1.2.276.0.7230010.3.1.4.8323329.11475.1517875233.110584
3060,1.2.276.0.7230010.3.1.4.8323329.11889.1517875236.229848
3061,1.2.276.0.7230010.3.1.4.8323329.10422.1517875223.642249
3062,1.2.276.0.7230010.3.1.4.8323329.4461.1517875182.971843
3063,1.2.276.0.7230010.3.1.4.8323329.14518.1517875252.491974
3064,1.2.276.0.7230010.3.1.4.8323329.10301.1517875223.41207
3065,1.2.276.0.7230010.3.1.4.8323329.5210.1517875186.987945
3066,1.2.276.0.7230010.3.1.4.8323329.1672.1517875168.860940
3067,1.2.276.0.7230010.3.1.4.8323329.10167.1517875222.434245
3068,1.2.276.0.7230010.3.1.4.8323329.13841.1517875248.231860
3069,1.2.276.0.7230010.3.1.4.8323329.13476.1517875245.497154
3070,1.2.276.0.7230010.3.1.4.8323329.32269.1517875159.313308
3071,1.2.276.0.7230010.3.1.4.8323329.10062.1517875221.809128
3072,1.2.276.0.7230010.3.1.4.8323329.13507.1517875245.690958
3073,1.2.276.0.7230010.3.1.4.8323329.2918.1517875175.361575
3074,1.2.276.0.7230010.3.1.4.8323329.12627.1517875240.206718
3075,1.2.276.0.7230010.3.1.4.8323329.5218.1517875187.23413
3076,1.2.276.0.7230010.3.1.4.8323329.12844.1517875242.133653
3077,1.2.276.0.7230010.3.1.4.8323329.14211.1517875250.248756
3078,1.2.276.0.7230010.3.1.4.8323329.1162.1517875166.537365
3079,1.2.276.0.7230010.3.1.4.8323329.13657.1517875247.78873
3080,1.2.276.0.7230010.3.1.4.8323329.417.1517875162.845288
3081,1.2.276.0.7230010.3.1.4.8323329.371.1517875162.592396
3082,1.2.276.0.7230010.3.1.4.8323329.5263.1517875187.260983
3083,1.2.276.0.7230010.3.1.4.8323329.14073.1517875249.496332
3084,1.2.276.0.7230010.3.1.4.8323329.4661.1517875184.22180
3085,1.2.276.0.7230010.3.1.4.8323329.12874.1517875242.295453
3086,1.2.276.0.7230010.3.1.4.8323329.1019.1517875165.936673
3087,1.2.276.0.7230010.3.1.4.8323329.32250.1517875159.235229
3088,1.2.276.0.7230010.3.1.4.8323329.10792.1517875225.646412
3089,1.2.276.0.7230010.3.1.4.8323329.10943.1517875228.376682
3090,1.2.276.0.7230010.3.1.4.8323329.13498.1517875245.578591
3091,1.2.276.0.7230010.3.1.4.8323329.2320.1517875172.159451
3092,1.2.276.0.7230010.3.1.4.8323329.3772.1517875179.351689
3093,1.2.276.0.7230010.3.1.4.8323329.31955.1517875157.678828
3094,1.2.276.0.7230010.3.1.4.8323329.11691.1517875234.327235
3095,1.2.276.0.7230010.3.1.4.8323329.31799.1517875156.919891
3096,1.2.276.0.7230010.3.1.4.8323329.4729.1517875184.343855
3097,1.2.276.0.7230010.3.1.4.8323329.11944.1517875236.565328
3098,1.2.276.0.7230010.3.1.4.8323329.10225.1517875222.707860
3099,1.2.276.0.7230010.3.1.4.8323329.14513.1517875252.454722
3100,1.2.276.0.7230010.3.1.4.8323329.1726.1517875169.120768
3101,1.2.276.0.7230010.3.1.4.8323329.1988.1517875170.573020
3102,1.2.276.0.7230010.3.1.4.8323329.5309.1517875187.548204
3103,1.2.276.0.7230010.3.1.4.8323329.4689.1517875184.124181
3104,1.2.276.0.7230010.3.1.4.8323329.1149.1517875166.489424
3105,1.2.276.0.7230010.3.1.4.8323329.13773.1517875247.854340
3106,1.2.276.0.7230010.3.1.4.8323329.2139.1517875171.325964
3107,1.2.276.0.7230010.3.1.4.8323329.11746.1517875234.573361
3108,1.2.276.0.7230010.3.1.4.8323329.3642.1517875178.802201
3109,1.2.276.0.7230010.3.1.4.8323329.1926.1517875170.276641
3110,1.2.276.0.7230010.3.1.4.8323329.10097.1517875222.32876
3111,1.2.276.0.7230010.3.1.4.8323329.13049.1517875243.287134
3112,1.2.276.0.7230010.3.1.4.8323329.31735.1517875156.534652
3113,1.2.276.0.7230010.3.1.4.8323329.12557.1517875239.707485
3114,1.2.276.0.7230010.3.1.4.8323329.4562.1517875183.445232
3115,1.2.276.0.7230010.3.1.4.8323329.4052.1517875180.880040
3116,1.2.276.0.7230010.3.1.4.8323329.14604.1517875253.16113
3117,1.2.276.0.7230010.3.1.4.8323329.2110.1517875171.214979
3118,1.2.276.0.7230010.3.1.4.8323329.32599.1517875161.411672
3119,1.2.276.0.7230010.3.1.4.8323329.1847.1517875169.906493
3120,1.2.276.0.7230010.3.1.4.8323329.11194.1517875231.657328
3121,1.2.276.0.7230010.3.1.4.8323329.421.1517875162.854869
3122,1.2.276.0.7230010.3.1.4.8323329.2779.1517875174.661823
3123,1.2.276.0.7230010.3.1.4.8323329.32712.1517875161.923428
3124,1.2.276.0.7230010.3.1.4.8323329.2753.1517875174.490962
3125,1.2.276.0.7230010.3.1.4.8323329.12734.1517875241.541276
3126,1.2.276.0.7230010.3.1.4.8323329.4186.1517875181.565710
3127,1.2.276.0.7230010.3.1.4.8323329.2906.1517875175.309620
3128,1.2.276.0.7230010.3.1.4.8323329.14521.1517875252.507065
3129,1.2.276.0.7230010.3.1.4.8323329.11063.1517875230.824687
3130,1.2.276.0.7230010.3.1.4.8323329.10644.1517875224.700610
3131,1.2.276.0.7230010.3.1.4.8323329.32248.1517875159.221374
3132,1.2.276.0.7230010.3.1.4.8323329.3468.1517875177.974666
3133,1.2.276.0.7230010.3.1.4.8323329.32524.1517875160.986235
3134,1.2.276.0.7230010.3.1.4.8323329.1763.1517875169.306936
3135,1.2.276.0.7230010.3.1.4.8323329.10156.1517875222.384521
3136,1.2.276.0.7230010.3.1.4.8323329.31702.1517875156.391822
3137,1.2.276.0.7230010.3.1.4.8323329.12755.1517875241.644973
3138,1.2.276.0.7230010.3.1.4.8323329.13591.1517875246.778672
3139,1.2.276.0.7230010.3.1.4.8323329.14371.1517875251.815512
3140,1.2.276.0.7230010.3.1.4.8323329.1796.1517875169.650770
3141,1.2.276.0.7230010.3.1.4.8323329.10304.1517875223.70625
3142,1.2.276.0.7230010.3.1.4.8323329.2285.1517875171.931964
3143,1.2.276.0.7230010.3.1.4.8323329.32247.1517875159.219680
3144,1.2.276.0.7230010.3.1.4.8323329.12801.1517875241.917248
3145,1.2.276.0.7230010.3.1.4.8323329.4851.1517875185.112037
3146,1.2.276.0.7230010.3.1.4.8323329.4701.1517875184.209214
3147,1.2.276.0.7230010.3.1.4.8323329.1949.1517875170.390589
3148,1.2.276.0.7230010.3.1.4.8323329.10212.1517875222.646614
3149,1.2.276.0.7230010.3.1.4.8323329.13239.1517875244.290973
3150,1.2.276.0.7230010.3.1.4.8323329.13496.1517875245.572602
3151,1.2.276.0.7230010.3.1.4.8323329.12096.1517875237.360223
3152,1.2.276.0.7230010.3.1.4.8323329.32606.1517875161.451676
3153,1.2.276.0.7230010.3.1.4.8323329.4320.1517875182.271396
3154,1.2.276.0.7230010.3.1.4.8323329.4870.1517875185.184951
3155,1.2.276.0.7230010.3.1.4.8323329.4957.1517875185.681426
3156,1.2.276.0.7230010.3.1.4.8323329.12090.1517875237.322816
3157,1.2.276.0.7230010.3.1.4.8323329.454.1517875163.8726
3158,1.2.276.0.7230010.3.1.4.8323329.532.1517875163.335745
